outer_fold,model,inner_fold,control_dimension,response_rank,alpha,mean_rmse,n_validation_lines
3,CCLR,0,10,10,0.01,0.32213229429616186,19
3,CCLR,0,10,10,0.1,0.3221043403900967,19
3,CCLR,0,10,10,1.0,0.32183267809353994,19
3,CCLR,0,10,10,10.0,0.3197489441267432,19
3,CCLR,0,10,10,100.0,0.3157848259677683,19
3,CCLR,0,10,20,0.01,0.32380163892866026,19
3,CCLR,0,10,20,0.1,0.32376445150318456,19
3,CCLR,0,10,20,1.0,0.32340307615806924,19
3,CCLR,0,10,20,10.0,0.3206329136991578,19
3,CCLR,0,10,20,100.0,0.3154014676969378,19
3,CCLR,0,20,2,0.01,0.31897824128223656,19
3,CCLR,0,20,2,0.1,0.31896574992759996,19
3,CCLR,0,20,2,1.0,0.31884436132222294,19
3,CCLR,0,20,2,10.0,0.3179141127217399,19
3,CCLR,0,20,2,100.0,0.31618980823635057,19
3,CCLR,0,20,5,0.01,0.32098716211013567,19
3,CCLR,0,20,5,0.1,0.3209668689093241,19
3,CCLR,0,20,5,1.0,0.3207695545773653,19
3,CCLR,0,20,5,10.0,0.3192486075408118,19
3,CCLR,0,20,5,100.0,0.3162329881541113,19
3,CCLR,0,20,10,0.01,0.32437593753883415,19
3,CCLR,0,20,10,0.1,0.3243411288328884,19
3,CCLR,0,20,10,1.0,0.3240025793769496,19
3,CCLR,0,20,10,10.0,0.3213858858815664,19
3,CCLR,0,20,10,100.0,0.31608364946060863,19
3,CCLR,0,20,20,0.01,0.3270914822520171,19
3,CCLR,0,20,20,0.1,0.32704393189536296,19
3,CCLR,0,20,20,1.0,0.3265814637320712,19
3,CCLR,0,20,20,10.0,0.3230077173251093,19
3,CCLR,0,20,20,100.0,0.31579155190805946,19
3,CCLR,0,30,2,0.01,0.3194015332876168,19
3,CCLR,0,30,2,0.1,0.31938735229750553,19
3,CCLR,0,30,2,1.0,0.31924953139962947,19
3,CCLR,0,30,2,10.0,0.318192151984058,19
3,CCLR,0,30,2,100.0,0.3161959530064002,19
3,CCLR,0,30,5,0.01,0.32160432586572607,19
3,CCLR,0,30,5,0.1,0.32158138062592523,19
3,CCLR,0,30,5,1.0,0.32135827933511313,19
3,CCLR,0,30,5,10.0,0.31963832572278034,19
3,CCLR,0,30,5,100.0,0.3162117919886949,19
3,CCLR,0,30,10,0.01,0.32522848312296654,19
3,CCLR,0,30,10,0.1,0.3251904285141551,19
3,CCLR,0,30,10,1.0,0.3248202757811987,19
3,CCLR,0,30,10,10.0,0.32195677551734836,19
3,CCLR,0,30,10,100.0,0.316107693506869,19
3,CCLR,0,30,20,0.01,0.328451793266072,19
3,CCLR,0,30,20,0.1,0.3283987794924528,19
3,CCLR,0,30,20,1.0,0.3278831099605537,19
3,CCLR,0,30,20,10.0,0.3238936968421184,19
3,CCLR,0,30,20,100.0,0.31577598362098674,19
3,CCLR,1,5,2,0.01,0.34519466973461355,19
3,CCLR,1,5,2,0.1,0.3451923146983323,19
3,CCLR,1,5,2,1.0,0.3451696935872689,19
3,CCLR,1,5,2,10.0,0.34501561291077426,19
3,CCLR,1,5,2,100.0,0.34503683664485757,19
3,CCLR,1,5,5,0.01,0.3458728495781423,19
3,CCLR,1,5,5,0.1,0.34586723137614106,19
3,CCLR,1,5,5,1.0,0.3458129105749865,19
3,CCLR,1,5,5,10.0,0.34541626451798335,19
3,CCLR,1,5,5,100.0,0.34496567172311343,19
3,CCLR,1,5,10,0.01,0.346366532498193,19
3,CCLR,1,5,10,0.1,0.3463557942278081,19
3,CCLR,1,5,10,1.0,0.3462518868748717,19
3,CCLR,1,5,10,10.0,0.3454871591542929,19
3,CCLR,1,5,10,100.0,0.3445168804614313,19
3,CCLR,1,5,20,0.01,0.3467876290000295,19
3,CCLR,1,5,20,0.1,0.3467723011452563,19
3,CCLR,1,5,20,1.0,0.3466239372452477,19
3,CCLR,1,5,20,10.0,0.34552886431622254,19
3,CCLR,1,5,20,100.0,0.34409729387609245,19
3,CCLR,1,10,2,0.01,0.34610696310134503,19
3,CCLR,1,10,2,0.1,0.34610093293210986,19
3,CCLR,1,10,2,1.0,0.34604257090803725,19
3,CCLR,1,10,2,10.0,0.3456120826908314,19
3,CCLR,1,10,2,100.0,0.3450452306796206,19
3,CCLR,1,10,5,0.01,0.3475993242986675,19
3,CCLR,1,10,5,0.1,0.3475867250515314,19
3,CCLR,1,10,5,1.0,0.34746450561954095,19
3,CCLR,1,10,5,10.0,0.34654234020104613,19
3,CCLR,1,10,5,100.0,0.3449740779264407,19
3,CCLR,1,10,10,0.01,0.34841018761571,19
3,CCLR,1,10,10,0.1,0.34839092976890135,19
3,CCLR,1,10,10,1.0,0.3482041670125342,19
3,CCLR,1,10,10,10.0,0.34679885589032977,19
3,CCLR,1,10,10,100.0,0.3444861505952218,19
3,CCLR,1,10,20,0.01,0.34963548328189376,19
3,CCLR,1,10,20,0.1,0.3496084303431466,19
3,CCLR,1,10,20,1.0,0.3493460126294799,19
3,CCLR,1,10,20,10.0,0.3473675782919026,19
3,CCLR,1,10,20,100.0,0.3440695957551993,19
3,CCLR,1,20,2,0.01,0.3459338839743422,19
3,CCLR,1,20,2,0.1,0.34592703290240434,19
3,CCLR,1,20,2,1.0,0.3458607845906204,19
3,CCLR,1,20,2,10.0,0.3453765883477538,19
3,CCLR,1,20,2,100.0,0.34482241365972727,19
3,CCLR,1,20,5,0.01,0.3476281833919223,19
3,CCLR,1,20,5,0.1,0.34761355289275664,19
3,CCLR,1,20,5,1.0,0.34747169900577113,19
3,CCLR,1,20,5,10.0,0.34640673032727376,19
3,CCLR,1,20,5,100.0,0.3446950296495376,19
3,CCLR,1,20,10,0.01,0.3488347109020617,19
3,CCLR,1,20,10,0.1,0.3488119151307718,19
3,CCLR,1,20,10,1.0,0.34859084472184054,19
3,CCLR,1,20,10,10.0,0.34692793598051186,19
3,CCLR,1,20,10,100.0,0.3442173044106128,19
3,CCLR,1,20,20,0.01,0.3508013399774369,19
3,CCLR,1,20,20,0.1,0.35076790813444947,19
3,CCLR,1,20,20,1.0,0.35044351399522233,19
3,CCLR,1,20,20,10.0,0.3479909650051703,19
3,CCLR,1,20,20,100.0,0.34381593494546187,19
3,CCLR,1,30,2,0.01,0.3459650626911543,19
3,CCLR,1,30,2,0.1,0.34595766778177917,19
3,CCLR,1,30,2,1.0,0.3458861538246173,19
3,CCLR,1,30,2,10.0,0.345363035333845,19
3,CCLR,1,30,2,100.0,0.34476043880285073,19
3,CCLR,1,30,5,0.01,0.34732591739498025,19
3,CCLR,1,30,5,0.1,0.347311847511663,19
3,CCLR,1,30,5,1.0,0.3471754886072798,19
3,CCLR,1,30,5,10.0,0.34615622626104203,19
3,CCLR,1,30,5,100.0,0.3445969848986665,19
3,CCLR,1,30,10,0.01,0.3490698579793119,19
3,CCLR,1,30,10,0.1,0.3490457667530048,19
3,CCLR,1,30,10,1.0,0.3488121098544065,19
3,CCLR,1,30,10,10.0,0.34705291725226467,19
3,CCLR,1,30,10,100.0,0.3441645804647222,19
3,CCLR,1,30,20,0.01,0.35187559207463454,19
3,CCLR,1,30,20,0.1,0.3518383236175014,19
3,CCLR,1,30,20,1.0,0.351476544753856,19
3,CCLR,1,30,20,10.0,0.3487299725366183,19
3,CCLR,1,30,20,100.0,0.34387854909554644,19
3,CCLR,2,5,2,0.01,0.3298230513916082,19
3,CCLR,2,5,2,0.1,0.32981801051555865,19
3,CCLR,2,5,2,1.0,0.329769009784149,19
3,CCLR,2,5,2,10.0,0.329391642841918,19
3,CCLR,2,5,2,100.0,0.32861377594185254,19
3,CCLR,2,5,5,0.01,0.3301571095366233,19
3,CCLR,2,5,5,0.1,0.3301477498046356,19
3,CCLR,2,5,5,1.0,0.3300569435925587,19
3,CCLR,2,5,5,10.0,0.3293708595769463,19
3,CCLR,2,5,5,100.0,0.3281857955930228,19
3,CCLR,2,5,10,0.01,0.33084004152322943,19
3,CCLR,2,5,10,0.1,0.3308259593890216,19
3,CCLR,2,5,10,1.0,0.3306893473857832,19
3,CCLR,2,5,10,10.0,0.3296581191826408,19
3,CCLR,2,5,10,100.0,0.32790267115843497,19
3,CCLR,2,5,20,0.01,0.3316808154401489,19
3,CCLR,2,5,20,0.1,0.33166255152137314,19
3,CCLR,2,5,20,1.0,0.33148530435649465,19
3,CCLR,2,5,20,10.0,0.3301425733371587,19
3,CCLR,2,5,20,100.0,0.3277873632751539,19
3,CCLR,2,10,2,0.01,0.3297558829269324,19
3,CCLR,2,10,2,0.1,0.3297507104389099,19
3,CCLR,2,10,2,1.0,0.329700452804808,19
3,CCLR,2,10,2,10.0,0.32931513855578204,19
3,CCLR,2,10,2,100.0,0.32855354178253593,19
3,CCLR,2,10,5,0.01,0.33064955194817147,19
3,CCLR,2,10,5,0.1,0.33063826673228036,19
3,CCLR,2,10,5,1.0,0.3305287221397853,19
3,CCLR,2,10,5,10.0,0.3296968902868326,19
3,CCLR,2,10,5,100.0,0.3281948149616756,19
3,CCLR,2,10,10,0.01,0.3320099041108883,19
3,CCLR,2,10,10,0.1,0.33199123219900606,19
3,CCLR,2,10,10,1.0,0.3318099416726569,19
3,CCLR,2,10,10,10.0,0.33043050888866665,19
3,CCLR,2,10,10,100.0,0.3279164954723578,19
3,CCLR,2,10,20,0.01,0.3337170474070464,19
3,CCLR,2,10,20,0.1,0.33369071990246246,19
3,CCLR,2,10,20,1.0,0.3334349832352288,19
3,CCLR,2,10,20,10.0,0.3314808404950414,19
3,CCLR,2,10,20,100.0,0.3277989889171531,19
3,CCLR,2,20,2,0.01,0.32927180332932116,19
3,CCLR,2,20,2,0.1,0.32926683684891883,19
3,CCLR,2,20,2,1.0,0.3292187012425398,19
3,CCLR,2,20,2,10.0,0.3288585892224302,19
3,CCLR,2,20,2,100.0,0.3282980143808875,19
3,CCLR,2,20,5,0.01,0.3311285706880267,19
3,CCLR,2,20,5,0.1,0.3311146886998919,19
3,CCLR,2,20,5,1.0,0.3309799178671403,19
3,CCLR,2,20,5,10.0,0.3299553017395943,19
3,CCLR,2,20,5,100.0,0.3280959893309382,19
3,CCLR,2,20,10,0.01,0.3339532751936294,19
3,CCLR,2,20,10,0.1,0.3339273422249331,19
3,CCLR,2,20,10,1.0,0.3336753019056524,19
3,CCLR,2,20,10,10.0,0.3317399159892235,19
3,CCLR,2,20,10,100.0,0.32797126504042506,19
3,CCLR,2,20,20,0.01,0.3363832376929078,19
3,CCLR,2,20,20,0.1,0.3363465419449219,19
3,CCLR,2,20,20,1.0,0.33598980259557054,19
3,CCLR,2,20,20,10.0,0.33324372027048943,19
3,CCLR,2,20,20,100.0,0.3278087351688872,19
3,CCLR,2,30,2,0.01,0.3292038455373007,19
3,CCLR,2,30,2,0.1,0.32919889668403746,19
3,CCLR,2,30,2,1.0,0.32915094625563684,19
3,CCLR,2,30,2,10.0,0.32879333364404717,19
3,CCLR,2,30,2,100.0,0.32825879617970927,19
3,CCLR,2,30,5,0.01,0.33126328226037305,19
3,CCLR,2,30,5,0.1,0.3312486787633539,19
3,CCLR,2,30,5,1.0,0.3311068930180568,19
3,CCLR,2,30,5,10.0,0.330028301117808,19
3,CCLR,2,30,5,100.0,0.3280668996132517,19
3,CCLR,2,30,10,0.01,0.3347723532680727,19
3,CCLR,2,30,10,0.1,0.3347432615822043,19
3,CCLR,2,30,10,1.0,0.33446041908893287,19
3,CCLR,2,30,10,10.0,0.33228152446100573,19
3,CCLR,2,30,10,100.0,0.3279634892340062,19
3,CCLR,2,30,20,0.01,0.33775683142551133,19
3,CCLR,2,30,20,0.1,0.33771479885091776,19
3,CCLR,2,30,20,1.0,0.3373060515477571,19
3,CCLR,2,30,20,10.0,0.3341509633381201,19
3,CCLR,2,30,20,100.0,0.32780456463339364,19
3,CCLR,3,5,2,0.01,0.3167594934993583,19
3,CCLR,3,5,2,0.1,0.3167477995271658,19
3,CCLR,3,5,2,1.0,0.31663423867373786,19
3,CCLR,3,5,2,10.0,0.31576825129092273,19
3,CCLR,3,5,2,100.0,0.3141363022985167,19
3,CCLR,3,5,5,0.01,0.3179401747298001,19
3,CCLR,3,5,5,0.1,0.317923734505868,19
3,CCLR,3,5,5,1.0,0.317763993869002,19
3,CCLR,3,5,5,10.0,0.3165395040744872,19
3,CCLR,3,5,5,100.0,0.3141384528090901,19
3,CCLR,3,5,10,0.01,0.3203231785931453,19
3,CCLR,3,5,10,0.1,0.32029759327463486,19
3,CCLR,3,5,10,1.0,0.3200488412555481,19
3,CCLR,3,5,10,10.0,0.3181309865081923,19
3,CCLR,3,5,10,100.0,0.3142045827977428,19
3,CCLR,3,5,20,0.01,0.321270897991454,19
3,CCLR,3,5,20,0.1,0.3212389343905607,19
3,CCLR,3,5,20,1.0,0.32092827618482217,19
3,CCLR,3,5,20,10.0,0.31854150153572336,19
3,CCLR,3,5,20,100.0,0.31382263874770505,19
3,CCLR,3,10,2,0.01,0.31691336357736377,19
3,CCLR,3,10,2,0.1,0.31690028401473624,19
3,CCLR,3,10,2,1.0,0.3167732522549595,19
3,CCLR,3,10,2,10.0,0.3158040758823412,19
3,CCLR,3,10,2,100.0,0.3140075154348532,19
3,CCLR,3,10,5,0.01,0.3191661382872284,19
3,CCLR,3,10,5,0.1,0.31914498320098983,19
3,CCLR,3,10,5,1.0,0.31893929737423854,19
3,CCLR,3,10,5,10.0,0.31735361602412393,19
3,CCLR,3,10,5,100.0,0.3141464407358718,19
3,CCLR,3,10,10,0.01,0.3228351946541197,19
3,CCLR,3,10,10,0.1,0.3228001582249046,19
3,CCLR,3,10,10,1.0,0.3224593219177571,19
3,CCLR,3,10,10,10.0,0.3198182312504383,19
3,CCLR,3,10,10,100.0,0.31426536685408424,19
3,CCLR,3,10,20,0.01,0.3253557910367384,19
3,CCLR,3,10,20,0.1,0.3253086633865701,19
3,CCLR,3,10,20,1.0,0.32485023972713034,19
3,CCLR,3,10,20,10.0,0.3213015085678509,19
3,CCLR,3,10,20,100.0,0.31394867748885646,19
3,CCLR,3,20,2,0.01,0.31640237950645983,19
3,CCLR,3,20,2,0.1,0.3163892702214743,19
3,CCLR,3,20,2,1.0,0.3162620307990905,19
3,CCLR,3,20,2,10.0,0.3152981264413899,19
3,CCLR,3,20,2,100.0,0.31367663085048764,19
3,CCLR,3,20,5,0.01,0.31895922687535466,19
3,CCLR,3,20,5,0.1,0.31893706691761325,19
3,CCLR,3,20,5,1.0,0.3187216643219359,19
3,CCLR,3,20,5,10.0,0.3170658585213187,19
3,CCLR,3,20,5,100.0,0.31384842481208086,19
3,CCLR,3,20,10,0.01,0.3237507731765348,19
3,CCLR,3,20,10,0.1,0.32371146575394394,19
3,CCLR,3,20,10,1.0,0.323329040307033,19
3,CCLR,3,20,10,10.0,0.3203635323063238,19
3,CCLR,3,20,10,100.0,0.3141467427828539,19
3,CCLR,3,20,20,0.01,0.32842982263660714,19
3,CCLR,3,20,20,0.1,0.32837114750860114,19
3,CCLR,3,20,20,1.0,0.32780018193666627,19
3,CCLR,3,20,20,10.0,0.32336547165874385,19
3,CCLR,3,20,20,100.0,0.31400971795550175,19
3,CCLR,3,30,2,0.01,0.316548285529441,19
3,CCLR,3,30,2,0.1,0.3165355309680339,19
3,CCLR,3,30,2,1.0,0.31641167777596146,19
3,CCLR,3,30,2,10.0,0.31546923112091413,19
3,CCLR,3,30,2,100.0,0.3138133454391569,19
3,CCLR,3,30,5,0.01,0.3190267357947675,19
3,CCLR,3,30,5,0.1,0.3190051498462492,19
3,CCLR,3,30,5,1.0,0.3187952773817307,19
3,CCLR,3,30,5,10.0,0.3171782817380811,19
3,CCLR,3,30,5,100.0,0.31397237241516,19
3,CCLR,3,30,10,0.01,0.3236327778758329,19
3,CCLR,3,30,10,0.1,0.32359451440076586,19
3,CCLR,3,30,10,1.0,0.3232222178481229,19
3,CCLR,3,30,10,10.0,0.32033308246472325,19
3,CCLR,3,30,10,100.0,0.31423371184523474,19
3,CCLR,3,30,20,0.01,0.32938722270981924,19
3,CCLR,3,30,20,0.1,0.32932596865426617,19
3,CCLR,3,30,20,1.0,0.32872980604494434,19
3,CCLR,3,30,20,10.0,0.32409194559699833,19
3,CCLR,3,30,20,100.0,0.31418785381311637,19
4,CCLR,0,5,2,0.01,0.31709050251624993,19
4,CCLR,0,5,2,0.1,0.3170845567396534,19
4,CCLR,0,5,2,1.0,0.31702689898319136,19
4,CCLR,0,5,2,10.0,0.31659292494216756,19
4,CCLR,0,5,2,100.0,0.315850799745108,19
4,CCLR,0,5,5,0.01,0.3175773028312872,19
4,CCLR,0,5,5,0.1,0.31756779062144436,19
4,CCLR,0,5,5,1.0,0.31747557382000857,19
4,CCLR,0,5,5,10.0,0.31678339799327726,19
4,CCLR,0,5,5,100.0,0.3156324457484538,19
4,CCLR,0,5,10,0.01,0.3188727939686814,19
4,CCLR,0,5,10,0.1,0.3188552253255716,19
4,CCLR,0,5,10,1.0,0.3186848580981495,19
4,CCLR,0,5,10,10.0,0.3174030410300642,19
4,CCLR,0,5,10,100.0,0.31524166115619756,19
4,CCLR,0,5,20,0.01,0.3191582359103381,19
4,CCLR,0,5,20,0.1,0.3191365288235447,19
4,CCLR,0,5,20,1.0,0.3189261122382655,19
4,CCLR,0,5,20,10.0,0.31734938360151854,19
4,CCLR,0,5,20,100.0,0.314815510233175,19
4,CCLR,0,10,2,0.01,0.31754547223575924,19
4,CCLR,0,10,2,0.1,0.31753767901887525,19
4,CCLR,0,10,2,1.0,0.31746206132611315,19
4,CCLR,0,10,2,10.0,0.3168895961372138,19
4,CCLR,0,10,2,100.0,0.31585528499885207,19
4,CCLR,0,10,5,0.01,0.3185175597328131,19
4,CCLR,0,10,5,0.1,0.3185044944465886,19
4,CCLR,0,10,5,1.0,0.3183777097337986,19
4,CCLR,0,10,5,10.0,0.31741714633640117,19
4,CCLR,0,10,5,100.0,0.3156762852452589,19
4,CCLR,0,10,10,0.01,0.320544497543373,19
4,CCLR,0,10,10,0.1,0.3205201028504241,19
4,CCLR,0,10,10,1.0,0.3202833443855958,19
4,CCLR,0,10,10,10.0,0.31848777769378583,19
4,CCLR,0,10,10,100.0,0.3152400114907346,19
4,CCLR,0,10,20,0.01,0.32148580906829055,19
4,CCLR,0,10,20,0.1,0.3214545028215002,19
4,CCLR,0,10,20,1.0,0.3211507175823625,19
4,CCLR,0,10,20,10.0,0.31885125246453255,19
4,CCLR,0,10,20,100.0,0.3147951355632076,19
4,CCLR,0,20,2,0.01,0.3169169467138871,19
4,CCLR,0,20,2,0.1,0.31690974177311115,19
4,CCLR,0,20,2,1.0,0.31683998147559883,19
4,CCLR,0,20,2,10.0,0.31632290972124544,19
4,CCLR,0,20,2,100.0,0.3155731302647748,19
4,CCLR,0,20,5,0.01,0.3172769855683154,19
4,CCLR,0,20,5,0.1,0.31726623278903027,19
4,CCLR,0,20,5,1.0,0.3171621216809605,19
4,CCLR,0,20,5,10.0,0.31639060531633845,19
4,CCLR,0,20,5,100.0,0.3152811778410627,19
4,CCLR,0,20,10,0.01,0.3196339477745038,19
4,CCLR,0,20,10,0.1,0.3196109812752379,19
4,CCLR,0,20,10,1.0,0.3193882739275245,19
4,CCLR,0,20,10,10.0,0.3177133147159512,19
4,CCLR,0,20,10,100.0,0.3149161489808104,19
4,CCLR,0,20,20,0.01,0.3217480866419975,19
4,CCLR,0,20,20,0.1,0.32171394137548825,19
4,CCLR,0,20,20,1.0,0.3213826654184092,19
4,CCLR,0,20,20,10.0,0.3188795874369402,19
4,CCLR,0,20,20,100.0,0.31454518778148044,19
4,CCLR,0,30,2,0.01,0.3171033613163998,19
4,CCLR,0,30,2,0.1,0.31709600716179387,19
4,CCLR,0,30,2,1.0,0.3170247570591875,19
4,CCLR,0,30,2,10.0,0.316493252551022,19
4,CCLR,0,30,2,100.0,0.31566202955331074,19
4,CCLR,0,30,5,0.01,0.3178363373069704,19
4,CCLR,0,30,5,0.1,0.3178243164109322,19
4,CCLR,0,30,5,1.0,0.3177078129654887,19
4,CCLR,0,30,5,10.0,0.3168359123317978,19
4,CCLR,0,30,5,100.0,0.3154308842419797,19
4,CCLR,0,30,10,0.01,0.32028653191458023,19
4,CCLR,0,30,10,0.1,0.32026193956140053,19
4,CCLR,0,30,10,1.0,0.3200233471321262,19
4,CCLR,0,30,10,10.0,0.3182201595174206,19
4,CCLR,0,30,10,100.0,0.31506416821525457,19
4,CCLR,0,30,20,0.01,0.3226256979155132,19
4,CCLR,0,30,20,0.1,0.322588916327868,19
4,CCLR,0,30,20,1.0,0.32223192662301586,19
4,CCLR,0,30,20,10.0,0.3195246121408757,19
4,CCLR,0,30,20,100.0,0.31467689203095545,19
4,CCLR,1,5,2,0.01,0.3261239263287455,19
4,CCLR,1,5,2,0.1,0.32611496630442505,19
4,CCLR,1,5,2,1.0,0.3260280688405423,19
4,CCLR,1,5,2,10.0,0.3253737262215739,19
4,CCLR,1,5,2,100.0,0.32427099157030354,19
4,CCLR,1,5,5,0.01,0.32686876288147004,19
4,CCLR,1,5,5,0.1,0.3268564241005746,19
4,CCLR,1,5,5,1.0,0.3267366975757923,19
4,CCLR,1,5,5,10.0,0.32583063255955,19
4,CCLR,1,5,5,100.0,0.3242261610417928,19
4,CCLR,1,5,10,0.01,0.32792886131970606,19
4,CCLR,1,5,10,0.1,0.32790916958400507,19
4,CCLR,1,5,10,1.0,0.3277181372536642,19
4,CCLR,1,5,10,10.0,0.32627582627224017,19
4,CCLR,1,5,10,100.0,0.323793616369977,19
4,CCLR,1,5,20,0.01,0.32839380553763775,19
4,CCLR,1,5,20,0.1,0.328370698872735,19
4,CCLR,1,5,20,1.0,0.3281465544923785,19
4,CCLR,1,5,20,10.0,0.3264556432635798,19
4,CCLR,1,5,20,100.0,0.3235766418627085,19
4,CCLR,1,10,2,0.01,0.32609154327809053,19
4,CCLR,1,10,2,0.1,0.326080819459956,19
4,CCLR,1,10,2,1.0,0.3259768894047446,19
4,CCLR,1,10,2,10.0,0.3251999141238853,19
4,CCLR,1,10,2,100.0,0.32399642669886614,19
4,CCLR,1,10,5,0.01,0.32746330413794505,19
4,CCLR,1,10,5,0.1,0.32744659170399,19
4,CCLR,1,10,5,1.0,0.32728446310781956,19
4,CCLR,1,10,5,10.0,0.3260603697185562,19
4,CCLR,1,10,5,100.0,0.32394883427346177,19
4,CCLR,1,10,10,0.01,0.32925276424118,19
4,CCLR,1,10,10,0.1,0.3292259666546597,19
4,CCLR,1,10,10,1.0,0.3289659259254221,19
4,CCLR,1,10,10,10.0,0.32699751423141743,19
4,CCLR,1,10,10,100.0,0.32354443069350713,19
4,CCLR,1,10,20,0.01,0.330093489574122,19
4,CCLR,1,10,20,0.1,0.33006169885804043,19
4,CCLR,1,10,20,1.0,0.3297531896045109,19
4,CCLR,1,10,20,10.0,0.3274170050990136,19
4,CCLR,1,10,20,100.0,0.32331733659010925,19
4,CCLR,1,20,2,0.01,0.3259331741195848,19
4,CCLR,1,20,2,0.1,0.3259230458803631,19
4,CCLR,1,20,2,1.0,0.3258248552112888,19
4,CCLR,1,20,2,10.0,0.32508908209698223,19
4,CCLR,1,20,2,100.0,0.32396385296667995,19
4,CCLR,1,20,5,0.01,0.3279750703366782,19
4,CCLR,1,20,5,0.1,0.327956017907341,19
4,CCLR,1,20,5,1.0,0.3277710829305955,19
4,CCLR,1,20,5,10.0,0.3263678149380224,19
4,CCLR,1,20,5,100.0,0.3238826820818836,19
4,CCLR,1,20,10,0.01,0.3307516110896161,19
4,CCLR,1,20,10,0.1,0.3307193464049845,19
4,CCLR,1,20,10,1.0,0.3304060095245631,19
4,CCLR,1,20,10,10.0,0.3280171088724501,19
4,CCLR,1,20,10,100.0,0.3236020767812677,19
4,CCLR,1,20,20,0.01,0.3323586982444558,19
4,CCLR,1,20,20,0.1,0.33231840624565795,19
4,CCLR,1,20,20,1.0,0.33192705606415274,19
4,CCLR,1,20,20,10.0,0.32893962166086205,19
4,CCLR,1,20,20,100.0,0.32337650812815977,19
4,CCLR,1,30,2,0.01,0.3267978307759359,19
4,CCLR,1,30,2,0.1,0.3267857868948793,19
4,CCLR,1,30,2,1.0,0.32666882623631927,19
4,CCLR,1,30,2,10.0,0.32577788364801635,19
4,CCLR,1,30,2,100.0,0.32418099075745854,19
4,CCLR,1,30,5,0.01,0.3283781967275232,19
4,CCLR,1,30,5,0.1,0.3283584260275084,19
4,CCLR,1,30,5,1.0,0.3281664086608382,19
4,CCLR,1,30,5,10.0,0.326701540470713,19
4,CCLR,1,30,5,100.0,0.32399830265234497,19
4,CCLR,1,30,10,0.01,0.3312016327275982,19
4,CCLR,1,30,10,0.1,0.3311681060959267,19
4,CCLR,1,30,10,1.0,0.33084241464884895,19
4,CCLR,1,30,10,10.0,0.32835237764622854,19
4,CCLR,1,30,10,100.0,0.3236632073067547,19
4,CCLR,1,30,20,0.01,0.33354299660011205,19
4,CCLR,1,30,20,0.1,0.3334991133012714,19
4,CCLR,1,30,20,1.0,0.33307268973709825,19
4,CCLR,1,30,20,10.0,0.3298038268093756,19
4,CCLR,1,30,20,100.0,0.32352398909542035,19
4,CCLR,2,5,2,0.01,0.3133201449595293,19
4,CCLR,2,5,2,0.1,0.31330930851046657,19
4,CCLR,2,5,2,1.0,0.31320417114795474,19
4,CCLR,2,5,2,10.0,0.3124093589071114,19
4,CCLR,2,5,2,100.0,0.3110163077950359,19
4,CCLR,2,5,5,0.01,0.3137232913114875,19
4,CCLR,2,5,5,0.1,0.31371034137032683,19
4,CCLR,2,5,5,1.0,0.3135846885327137,19
4,CCLR,2,5,5,10.0,0.31263401271013447,19
4,CCLR,2,5,5,100.0,0.3109526885921885,19
4,CCLR,2,5,10,0.01,0.3155160425723064,19
4,CCLR,2,5,10,0.1,0.315494761262104,19
4,CCLR,2,5,10,1.0,0.3152881647066788,19
4,CCLR,2,5,10,10.0,0.31371743460754287,19
4,CCLR,2,5,10,100.0,0.31081520745329055,19
4,CCLR,2,5,20,0.01,0.315650558584095,19
4,CCLR,2,5,20,0.1,0.31562329327792327,19
4,CCLR,2,5,20,1.0,0.3153588615811291,19
4,CCLR,2,5,20,10.0,0.31336787428691043,19
4,CCLR,2,5,20,100.0,0.3100364396177914,19
4,CCLR,2,10,2,0.01,0.3131174131414493,19
4,CCLR,2,10,2,0.1,0.31310650241408844,19
4,CCLR,2,10,2,1.0,0.31300070544005476,19
4,CCLR,2,10,2,10.0,0.31220543298809517,19
4,CCLR,2,10,2,100.0,0.3108878603559834,19
4,CCLR,2,10,5,0.01,0.31427883599691375,19
4,CCLR,2,10,5,0.1,0.31426305525462017,19
4,CCLR,2,10,5,1.0,0.31410991388086024,19
4,CCLR,2,10,5,10.0,0.3129497149503741,19
4,CCLR,2,10,5,100.0,0.3108737820766394,19
4,CCLR,2,10,10,0.01,0.31592015425962117,19
4,CCLR,2,10,10,0.1,0.31589623260511973,19
4,CCLR,2,10,10,1.0,0.3156640248298805,19
4,CCLR,2,10,10,10.0,0.3139002095136593,19
4,CCLR,2,10,10,100.0,0.310673365854721,19
4,CCLR,2,10,20,0.01,0.31677361908914564,19
4,CCLR,2,10,20,0.1,0.3167409247981739,19
4,CCLR,2,10,20,1.0,0.316423743199082,19
4,CCLR,2,10,20,10.0,0.31402864590287916,19
4,CCLR,2,10,20,100.0,0.3099152360731903,19
4,CCLR,2,20,2,0.01,0.311921007460218,19
4,CCLR,2,20,2,0.1,0.31191391803223334,19
4,CCLR,2,20,2,1.0,0.31184536129767926,19
4,CCLR,2,20,2,10.0,0.31134370365170905,19
4,CCLR,2,20,2,100.0,0.3107366810630535,19
4,CCLR,2,20,5,0.01,0.3133268862740339,19
4,CCLR,2,20,5,0.1,0.31331307075491194,19
4,CCLR,2,20,5,1.0,0.313179192818764,19
4,CCLR,2,20,5,10.0,0.3121788839932506,19
