outer_fold,component,direction,loading_rank,gene_index,gene_id,gene_symbol,loading
3,10,positive,39,25491,ENSG00000006210,CX3CL1,0.02499812900842906
3,10,positive,40,22920,ENSG00000126821,SGPP1,0.02499317960232359
3,10,positive,41,1662,ENSG00000143067,ZNF697,0.024882809626717732
3,10,positive,42,23193,ENSG00000165533,TTC8,0.024657865749607488
3,10,positive,43,27196,ENSG00000214401,KANSL1-AS1,0.0245267355366856
3,10,positive,44,1863,ENSG00000163155,LYSMD1,0.02434478241092775
3,10,positive,45,5903,ENSG00000232352,SEMA3B-AS1,0.024325424490054808
3,10,positive,46,20603,ENSG00000167528,ZNF641,0.024063249470005217
3,10,positive,47,11189,ENSG00000112182,BACH2,0.023812822353721484
3,10,positive,48,12364,ENSG00000273448,RP11-166O4.6,0.023719044387052076
3,10,positive,49,22299,ENSG00000125266,EFNB2,0.023598921614574546
3,10,positive,50,12028,ENSG00000169193,CCDC126,0.023524700309612675
3,11,negative,1,26637,ENSG00000258472,RP11-192H23.4,-0.03614789319801757
3,11,negative,2,24781,ENSG00000122390,NAA60,-0.03198241770619284
3,11,negative,3,24756,ENSG00000261971,RP11-473M20.7,-0.0303989470916898
3,11,negative,4,2097,ENSG00000143320,CRABP2,-0.02974130827385893
3,11,negative,5,13753,ENSG00000230590,FTX,-0.02970526644363335
3,11,negative,6,12539,ENSG00000164692,COL1A2,-0.029581749011894587
3,11,negative,7,16950,ENSG00000238266,LINC00707,-0.028911507407757043
3,11,negative,8,26954,ENSG00000141753,IGFBP4,-0.02885539707911762
3,11,negative,9,13412,ENSG00000198814,GK,-0.028731262986415818
3,11,negative,10,1821,ENSG00000014914,MTMR11,-0.027820272553808412
3,11,negative,11,26955,ENSG00000131746,TNS4,-0.027447684838245633
3,11,negative,12,30036,ENSG00000127528,KLF2,-0.027146837884656706
3,11,negative,13,32019,ENSG00000100311,PDGFB,-0.027143505993690618
3,11,negative,14,29854,ENSG00000130176,CNN1,-0.02680756035850296
3,11,negative,15,7733,ENSG00000169245,CXCL10,-0.02668109359954048
3,11,negative,16,26560,ENSG00000270091,RP11-78O7.2,-0.026499279857482315
3,11,negative,17,23642,ENSG00000166068,SPRED1,-0.026204909731421505
3,11,negative,18,7658,ENSG00000181617,FDCSP,-0.026199948980392292
3,11,negative,19,2610,ENSG00000223396,RPS10P7,-0.02611884231510219
3,11,negative,20,32350,ENSG00000156265,MAP3K7CL,-0.025926500944106357
3,11,negative,21,16721,ENSG00000160326,SLC2A6,-0.02581325743588346
3,11,negative,22,20760,ENSG00000135476,ESPL1,-0.025789039811532095
3,11,negative,23,19846,ENSG00000076706,MCAM,-0.025657121707353053
3,11,negative,24,27026,ENSG00000186847,KRT14,-0.025582734703076225
3,11,negative,25,8858,ENSG00000151883,PARP8,-0.025360112548840935
3,11,negative,26,3812,ENSG00000115507,OTX1,-0.025279242431033803
3,11,negative,27,2173,ENSG00000224259,LINC01133,-0.025156650885859888
3,11,negative,28,25469,ENSG00000205364,MT1M,-0.02481977189822849
3,11,negative,29,10176,ENSG00000164379,FOXQ1,-0.02474489940714617
3,11,negative,30,8020,ENSG00000138735,PDE5A,-0.024722813662472476
3,11,negative,31,12663,ENSG00000106366,SERPINE1,-0.0247104159580609
3,11,negative,32,30605,ENSG00000160460,SPTBN4,-0.024235235510322906
3,11,negative,33,15682,ENSG00000120215,MLANA,-0.024207155704788853
3,11,negative,34,29621,ENSG00000167733,HSD11B1L,-0.024166297065161223
3,11,negative,35,12513,ENSG00000001630,CYP51A1,-0.024057799798872646
3,11,negative,36,20199,ENSG00000139182,CLSTN3,-0.023884712835990068
3,11,negative,37,30584,ENSG00000105204,DYRK1B,-0.023809288024185603
3,11,negative,38,26049,ENSG00000183688,FAM101B,-0.02379830566855326
3,11,negative,39,10016,ENSG00000120149,MSX2,-0.023706354432736366
3,11,negative,40,7954,ENSG00000247950,SEC24B-AS1,-0.02362018587727414
3,11,negative,41,5811,ENSG00000227398,KIF9-AS1,-0.023572420101441262
3,11,negative,42,7310,ENSG00000109684,CLNK,-0.023521631235744425
3,11,negative,43,584,ENSG00000142733,MAP3K6,-0.02344814282620896
3,11,negative,44,7691,ENSG00000169429,IL8,-0.023291951254362862
3,11,negative,45,24372,ENSG00000172183,ISG20,-0.023267265023703073
3,11,negative,46,10474,ENSG00000198374,HIST1H2AL,-0.02324339254861689
3,11,negative,47,21609,ENSG00000130787,HIP1R,-0.023168996280103642
3,11,negative,48,182,ENSG00000204859,ZBTB48,-0.02312570291104977
3,11,negative,49,14030,ENSG00000056277,ZNF280C,-0.02306376485065831
3,11,negative,50,5149,ENSG00000188760,TMEM198,-0.022984821017379375
3,11,positive,1,29346,ENSG00000101210,EEF1A2,0.043812487075838534
3,11,positive,2,1941,ENSG00000163209,SPRR3,0.03701841680562433
3,11,positive,3,9281,ENSG00000181751,C5orf30,0.03470199148851738
3,11,positive,4,11810,ENSG00000223855,AC147651.3,0.03339784173723271
3,11,positive,5,13924,ENSG00000077264,PAK3,0.03316203174510051
3,11,positive,6,718,ENSG00000121903,ZSCAN20,0.032032897933904424
3,11,positive,7,15473,ENSG00000259891,CTA-204B4.2,0.03196513010207829
3,11,positive,8,32146,ENSG00000188064,WNT7B,0.03149762424648439
3,11,positive,9,32588,ENSG00000142178,SIK1,0.031138896230628595
3,11,positive,10,7802,ENSG00000138639,ARHGAP24,0.030958571408706302
3,11,positive,11,27527,ENSG00000263470,RP11-160O5.1,0.03034313010339268
3,11,positive,12,23696,ENSG00000137880,GCHFR,0.0300793018685719
3,11,positive,13,18038,ENSG00000189319,FAM53B,0.029333364103492143
3,11,positive,14,5203,ENSG00000115009,CCL20,0.029140246986684663
3,11,positive,15,6390,ENSG00000239523,MYLK-AS1,0.028761272014952443
3,11,positive,16,8139,ENSG00000196951,RP11-425I13.3,0.02867580643162294
3,11,positive,17,26336,ENSG00000184619,KRBA2,0.028660102896833323
3,11,positive,18,27332,ENSG00000049283,EPN3,0.027966753021527894
3,11,positive,19,6687,ENSG00000229619,MBNL1-AS1,0.027495376910127607
3,11,positive,20,14945,ENSG00000140396,NCOA2,0.027348762647745637
3,11,positive,21,30721,ENSG00000124459,ZNF45,0.02730296280218714
3,11,positive,22,27388,ENSG00000263004,RP11-166P13.3,0.027264598792849013
3,11,positive,23,21426,ENSG00000198324,FAM109A,0.027259710604713445
3,11,positive,24,176,ENSG00000187017,ESPN,0.026870891699663554
3,11,positive,25,17035,ENSG00000107611,CUBN,0.02683848252102212
3,11,positive,26,8272,ENSG00000256043,CTSO,0.02641245120678171
3,11,positive,27,30508,ENSG00000167641,PPP1R14A,0.026296464071456596
3,11,positive,28,17915,ENSG00000203497,PDCD4-AS1,0.02601634291154385
3,11,positive,29,24355,ENSG00000183655,KLHL25,0.025972054959933783
3,11,positive,30,19230,ENSG00000258297,RP11-658F2.8,0.02567583299240995
3,11,positive,31,26278,ENSG00000174282,ZBTB4,0.02525783814824177
3,11,positive,32,29879,ENSG00000196646,ZNF136,0.025174219097988924
3,11,positive,33,4884,ENSG00000144395,CCDC150,0.025017701378061183
3,11,positive,34,23590,ENSG00000261064,RP11-1000B6.3,0.024949594622184653
3,11,positive,35,24447,ENSG00000185442,FAM174B,0.02489634159652276
3,11,positive,36,12467,ENSG00000075213,SEMA3A,0.024849485526078484
3,11,positive,37,31273,ENSG00000179922,ZNF784,0.02483842298151838
3,11,positive,38,21399,ENSG00000139438,FAM222A,0.024805940292840303
3,11,positive,39,333,ENSG00000116771,AGMAT,0.024674994123153313
3,11,positive,40,11636,ENSG00000153721,CNKSR3,0.024667345126503246
3,11,positive,41,27572,ENSG00000108984,MAP2K6,0.024644216736457423
3,11,positive,42,9789,ENSG00000164296,TIGD6,0.024535945187681936
3,11,positive,43,31667,ENSG00000100027,YPEL1,0.024383045660084812
3,11,positive,44,29859,ENSG00000197933,ZNF823,0.024343928708137542
3,11,positive,45,25655,ENSG00000184939,ZFP90,0.024301699994283624
3,11,positive,46,9902,ENSG00000221886,C5orf54,0.024276996447833838
3,11,positive,47,18490,ENSG00000110680,CALCA,0.024205083577866715
3,11,positive,48,11875,ENSG00000146587,RBAK,0.024167883834072444
3,11,positive,49,4360,ENSG00000171227,TMEM37,0.02411698371768904
3,11,positive,50,21845,ENSG00000139505,MTMR6,0.02409581262790712
3,12,negative,1,7694,ENSG00000163739,CXCL1,-0.04149888045060002
3,12,negative,2,4836,ENSG00000138449,SLC40A1,-0.03402921937867963
3,12,negative,3,22789,ENSG00000186469,GNG2,-0.03400559365558752
3,12,negative,4,22537,ENSG00000100867,DHRS2,-0.0326939549966931
3,12,negative,5,7698,ENSG00000163734,CXCL3,-0.03267070745566534
3,12,negative,6,11953,ENSG00000006468,ETV1,-0.03200299749989509
3,12,negative,7,962,ENSG00000162366,PDZK1IP1,-0.03179650015061151
3,12,negative,8,19687,ENSG00000196167,COLCA1,-0.031400104510599616
3,12,negative,9,26985,ENSG00000212724,KRTAP2-3,-0.030536924978279544
3,12,negative,10,10606,ENSG00000232810,TNF,-0.03023575344011998
3,12,negative,11,4404,ENSG00000115718,PROC,-0.029613474791246975
3,12,negative,12,4718,ENSG00000226853,AC010894.3,-0.02946154121349851
3,12,negative,13,31922,ENSG00000100342,APOL1,-0.02918607415675959
3,12,negative,14,17672,ENSG00000148677,ANKRD1,-0.029185357724117237
3,12,negative,15,25165,ENSG00000174992,ZG16,-0.02904435000944494
3,12,negative,16,27527,ENSG00000263470,RP11-160O5.1,-0.028907928744482687
3,12,negative,17,30825,ENSG00000188293,IGFL1,-0.02838207413746458
3,12,negative,18,25654,ENSG00000103056,SMPD3,-0.028166984714133758
3,12,negative,19,30116,ENSG00000105649,RAB3A,-0.027826262797297205
3,12,negative,20,28480,ENSG00000166342,NETO1,-0.027629226363900528
3,12,negative,21,9221,ENSG00000175471,MCTP1,-0.027387119232266145
3,12,negative,22,10607,ENSG00000227507,LTB,-0.02734393673961075
3,12,negative,23,30799,ENSG00000177051,FBXO46,-0.027159481364984174
3,12,negative,24,23703,ENSG00000104140,RHOV,-0.026993800419081407
3,12,negative,25,666,ENSG00000121753,BAI2,-0.026833559909589855
3,12,negative,26,51,ENSG00000186891,TNFRSF18,-0.026720636459092763
3,12,negative,27,7051,ENSG00000114315,HES1,-0.026485971521051872
3,12,negative,28,5963,ENSG00000114854,TNNC1,-0.02643510679755206
3,12,negative,29,31757,ENSG00000261188,CTA-445C9.14,-0.026428779118123275
3,12,negative,30,10416,ENSG00000010704,HFE,-0.02631769505601209
3,12,negative,31,31854,ENSG00000182541,LIMK2,-0.026246416804334496
3,12,negative,32,19854,ENSG00000245248,USP2-AS1,-0.0261488714176265
3,12,negative,33,20710,ENSG00000167767,KRT80,-0.025604465038828777
3,12,negative,34,19865,ENSG00000137709,POU2F3,-0.025538220232941274
3,12,negative,35,1717,ENSG00000213240,NOTCH2NL,-0.025489987069996306
3,12,negative,36,12492,ENSG00000127954,STEAP4,-0.0253794874331471
3,12,negative,37,10419,ENSG00000180596,HIST1H2BC,-0.02536921777088294
3,12,negative,38,24734,ENSG00000162078,ZG16B,-0.025307097067751295
3,12,negative,39,4258,ENSG00000163006,CCDC138,-0.025203667640694146
3,12,negative,40,17384,ENSG00000150347,ARID5B,-0.025194583511509275
3,12,negative,41,6732,ENSG00000197415,VEPH1,-0.02514814673485463
3,12,negative,42,11487,ENSG00000112357,PEX7,-0.025107468712935687
3,12,negative,43,11970,ENSG00000106524,ANKMY2,-0.0249279880513948
3,12,negative,44,13271,ENSG00000101846,STS,-0.024900166587956723
3,12,negative,45,12574,ENSG00000106236,NPTX2,-0.024893267691526607
3,12,negative,46,11374,ENSG00000025156,HSF2,-0.024889008956192053
3,12,negative,47,23291,ENSG00000250366,LINC00617,-0.024554651846800668
3,12,negative,48,19060,ENSG00000133328,HRASLS2,-0.0245459040847016
3,12,negative,49,1656,ENSG00000231365,RP11-418J17.1,-0.0245147806807808
3,12,negative,50,825,ENSG00000049089,COL9A2,-0.0244230086782423
3,12,positive,1,7705,ENSG00000109321,AREG,0.04337579020021968
3,12,positive,2,26955,ENSG00000131746,TNS4,0.04258309868146553
3,12,positive,3,1999,ENSG00000160712,IL6R,0.034134082778649225
3,12,positive,4,600,ENSG00000130775,THEMIS2,0.03163175105805483
3,12,positive,5,12172,ENSG00000078053,AMPH,0.031546137934122344
3,12,positive,6,17427,ENSG00000156510,HKDC1,0.031150287364805757
3,12,positive,7,16396,ENSG00000106868,SUSD1,0.030021390010325576
3,12,positive,8,4181,ENSG00000115590,IL1R2,0.029904052117491427
3,12,positive,9,16839,ENSG00000197191,C9orf169,0.029896497792325755
3,12,positive,10,7212,ENSG00000175920,DOK7,0.028546999105381263
3,12,positive,11,9588,ENSG00000120738,EGR1,0.028299809569813993
3,12,positive,12,1810,ENSG00000183558,HIST2H2AA3,0.027996314440881763
3,12,positive,13,9623,ENSG00000113070,HBEGF,0.027923758163856328
3,12,positive,14,29318,ENSG00000101188,NTSR1,0.027802002622968572
3,12,positive,15,31376,ENSG00000152454,ZNF256,0.02728916273204477
3,12,positive,16,27381,ENSG00000153933,DGKE,0.027280950270195236
3,12,positive,17,29191,ENSG00000101096,NFATC2,0.027229760068403042
3,12,positive,18,8214,ENSG00000170390,DCLK2,0.02684174789680728
3,12,positive,19,5084,ENSG00000079308,TNS1,0.026660556374106744
3,12,positive,20,25489,ENSG00000102934,PLLP,0.02661835564999494
3,12,positive,21,25511,ENSG00000102996,MMP15,0.026449677467067653
3,12,positive,22,29854,ENSG00000130176,CNN1,0.026358079431351444
3,12,positive,23,9039,ENSG00000157107,FCHO2,0.026224994089342937
3,12,positive,24,20850,ENSG00000135437,RDH5,0.025975857332168267
3,12,positive,25,9188,ENSG00000081189,MEF2C,0.02573665288285712
3,12,positive,26,16103,ENSG00000106772,PRUNE2,0.02569395951174245
3,12,positive,27,3798,ENSG00000270820,RP11-355B11.2,0.025607888228269433
3,12,positive,28,11988,ENSG00000122691,TWIST1,0.02557156470042067
3,12,positive,29,20866,ENSG00000123411,IKZF4,0.025437356574807078
3,12,positive,30,31955,ENSG00000100065,CARD10,0.02539879934384541
3,12,positive,31,20489,ENSG00000235884,LINC00941,0.02538175713999816
3,12,positive,32,11717,ENSG00000112541,PDE10A,0.02524923923627411
3,12,positive,33,9751,ENSG00000164266,SPINK1,0.025202488859248907
3,12,positive,34,9549,ENSG00000145824,CXCL14,0.02501214277600484
3,12,positive,35,5141,ENSG00000175084,DES,0.02459852931184841
3,12,positive,36,27617,ENSG00000246731,CTD-2514K5.2,0.02456438146680185
3,12,positive,37,17568,ENSG00000244733,RP11-506M13.3,0.024549381761478167
3,12,positive,38,15441,ENSG00000104419,NDRG1,0.024474241039279282
3,12,positive,39,30734,ENSG00000256294,ZNF225,0.024365066988655395
3,12,positive,40,6384,ENSG00000065485,PDIA5,0.024256800123133904
3,12,positive,41,6047,ENSG00000189283,FHIT,0.02419087520745443
3,12,positive,42,23784,ENSG00000171877,FRMD5,0.024182546650848583
3,12,positive,43,30133,ENSG00000268030,AC005253.2,0.024178818793740377
3,12,positive,44,17760,ENSG00000155254,MARVELD1,0.02389381397863955
3,12,positive,45,2409,ENSG00000224687,RASAL2-AS1,0.02376702791395804
3,12,positive,46,970,ENSG00000186564,FOXD2,0.023759815949659296
3,12,positive,47,12929,ENSG00000231721,LINC-PINT,0.023726392435963337
3,12,positive,48,24515,ENSG00000183060,LYSMD4,0.023716430661774802
3,12,positive,49,5785,ENSG00000163820,FYCO1,0.023544066629300246
3,12,positive,50,5883,ENSG00000164068,RNF123,0.023543918108024756
3,13,negative,1,32260,ENSG00000215386,LINC00478,-0.032542510440073565
3,13,negative,2,27431,ENSG00000153982,GDPD1,-0.03231358433869331
3,13,negative,3,27223,ENSG00000006025,OSBPL7,-0.03216570772377622
3,13,negative,4,15945,ENSG00000204860,FAM201A,-0.03147896092092176
3,13,negative,5,8809,ENSG00000171522,PTGER4,-0.030977877858955297
3,13,negative,6,484,ENSG00000249087,C1orf213,-0.030379193733397994
3,13,negative,7,17889,ENSG00000148841,ITPRIP,-0.029175388301829017
3,13,negative,8,11793,ENSG00000213863,XX-C2158C12.2,-0.02912362035498258
3,13,negative,9,21690,ENSG00000249196,RP11-669N7.2,-0.028907144198028905
3,13,negative,10,28126,ENSG00000141448,GATA6,-0.028854100408598416
3,13,negative,11,2034,ENSG00000169231,THBS3,-0.02882265270045144
3,13,negative,12,11636,ENSG00000153721,CNKSR3,-0.028802240299231518
3,13,negative,13,32276,ENSG00000154645,CHODL,-0.028471809052241514
3,13,negative,14,25459,ENSG00000260621,RP11-413H22.2,-0.028424132567027447
3,13,negative,15,13272,ENSG00000182583,VCX,-0.028380676984606855
3,13,negative,16,15180,ENSG00000245970,KB-1208A12.3,-0.028037765322201133
3,13,negative,17,7586,ENSG00000171476,HOPX,-0.02774184360745866
3,13,negative,18,32205,ENSG00000205593,DENND6B,-0.02757022861711748
3,13,negative,19,9018,ENSG00000249437,NAIP,-0.02732429628454426
3,13,negative,20,21644,ENSG00000269923,RP11-214K3.24,-0.02718482016399013
3,13,negative,21,27375,ENSG00000166292,TMEM100,-0.026909951393385072
3,13,negative,22,31407,ENSG00000249471,ZNF324B,-0.026722344765713835
3,13,negative,23,24060,ENSG00000103599,IQCH,-0.02630272462455083
3,13,negative,24,22124,ENSG00000184226,PCDH9,-0.02594151479059939
3,13,negative,25,16296,ENSG00000270412,RP11-92C4.6,-0.025638963504007222
3,13,negative,26,27146,ENSG00000180336,C17orf104,-0.025635066328284987
3,13,negative,27,27809,ENSG00000181409,AATK,-0.02558796633559639
3,13,negative,28,22101,ENSG00000118946,PCDH17,-0.025446213328863536
3,13,negative,29,71,ENSG00000272455,RP4-758J18.13,-0.025412817259223924
3,13,negative,30,5072,ENSG00000115461,IGFBP5,-0.02532276946924518
3,13,negative,31,11905,ENSG00000269781,FLJ20306,-0.02508517856120286
3,13,negative,32,15614,ENSG00000196378,ZNF34,-0.024694807965490076
3,13,negative,33,31158,ENSG00000198346,ZNF813,-0.024491204363527853
3,13,negative,34,3975,ENSG00000257702,LBX2-AS1,-0.024419068888903276
3,13,negative,35,1337,ENSG00000171488,LRRC8C,-0.024302095093365887
3,13,negative,36,8182,ENSG00000151611,MMAA,-0.024238294593744606
3,13,negative,37,31408,ENSG00000083812,ZNF324,-0.024227492439678863
3,13,negative,38,611,ENSG00000270605,RP5-1092A3.4,-0.0242233479340171
3,13,negative,39,23038,ENSG00000259065,RP5-1021I20.1,-0.024170675937841158
3,13,negative,40,30915,ENSG00000063180,CA11,-0.024160892016103906
3,13,negative,41,9549,ENSG00000145824,CXCL14,-0.024001659686949565
3,13,negative,42,7983,ENSG00000249509,RP11-402J6.1,-0.023997371211238214
3,13,negative,43,12073,ENSG00000240990,HOXA11-AS,-0.023984822170965647
3,13,negative,44,22347,ENSG00000126217,MCF2L,-0.023873347262282175
3,13,negative,45,18459,ENSG00000050165,DKK3,-0.023842441169110266
3,13,negative,46,6366,ENSG00000163406,SLC15A2,-0.023829407256054754
3,13,negative,47,30794,ENSG00000125746,EML2,-0.023769171157076472
3,13,negative,48,16685,ENSG00000246851,RP11-544A12.8,-0.02371504603618586
3,13,negative,49,8824,ENSG00000250722,SEPP1,-0.023710214135668956
3,13,negative,50,10334,ENSG00000137198,GMPR,-0.023554557245004073
3,13,positive,1,31817,ENSG00000128342,LIF,0.04508837019884039
3,13,positive,2,30123,ENSG00000130513,GDF15,0.03909644031699191
3,13,positive,3,27761,ENSG00000055483,USP36,0.03693548111577304
3,13,positive,4,12191,ENSG00000122641,INHBA,0.03453539853833226
3,13,positive,5,17672,ENSG00000148677,ANKRD1,0.034354262029563466
3,13,positive,6,20093,ENSG00000258325,RP4-816N1.6,0.03253083251534633
3,13,positive,7,16515,ENSG00000186130,ZBTB6,0.03237465918135771
3,13,positive,8,20574,ENSG00000139211,AMIGO2,0.032297550520742735
3,13,positive,9,5433,ENSG00000134107,BHLHE40,0.03198626381910342
3,13,positive,10,4415,ENSG00000144233,AMMECR1L,0.031959224843050284
3,13,positive,11,2211,ENSG00000143217,PVRL4,0.03132556449041229
3,13,positive,12,19714,ENSG00000150782,IL18,0.030406197264372947
3,13,positive,13,23126,ENSG00000100601,ALKBH1,0.029941149133868163
3,13,positive,14,3727,ENSG00000170802,FOXN2,0.02966297427378027
3,13,positive,15,28210,ENSG00000141441,GAREM,0.029255705262025148
3,13,positive,16,31110,ENSG00000204611,ZNF616,0.029013670490172977
3,13,positive,17,14610,ENSG00000120875,DUSP4,0.028049837771681192
3,13,positive,18,12061,ENSG00000253552,HOXA-AS2,0.02787191820942515
3,13,positive,19,25627,ENSG00000102901,CENPT,0.027844817874623572
3,13,positive,20,1381,ENSG00000117525,F3,0.027836791405907845
3,13,positive,21,31642,ENSG00000099949,LZTR1,0.027594187283208057
3,13,positive,22,20588,ENSG00000111424,VDR,0.027323194316093966
3,13,positive,23,24955,ENSG00000091262,ABCC6,0.02713292395142837
3,13,positive,24,31420,ENSG00000129824,RPS4Y1,0.02703979468804919
3,13,positive,25,21352,ENSG00000013503,POLR3B,0.02702330867070802
3,13,positive,26,6684,ENSG00000198829,SUCNR1,0.026942571409231172
3,13,positive,27,15804,ENSG00000147894,C9orf72,0.0267357287544798
3,13,positive,28,28071,ENSG00000101624,CEP76,0.02660540571640472
3,13,positive,29,7694,ENSG00000163739,CXCL1,0.026557782090086333
3,13,positive,30,13414,ENSG00000157625,TAB3,0.02653662781544633
3,13,positive,31,31758,ENSG00000260065,CTA-445C9.15,0.0262879844173449
3,13,positive,32,9051,ENSG00000164331,ANKRA2,0.02628357214627537
3,13,positive,33,13623,ENSG00000270189,RP11-258C19.7,0.02625989726231964
3,13,positive,34,7798,ENSG00000163623,NKX6-1,0.026218280130425514
3,13,positive,35,15801,ENSG00000120162,MOB3B,0.0260967786474037
3,13,positive,36,12477,ENSG00000224046,AC005076.5,0.025955629153508592
3,13,positive,37,5745,ENSG00000160746,ANO10,0.025950054653631826
3,13,positive,38,22292,ENSG00000134899,ERCC5,0.025917758717794174
3,13,positive,39,32417,ENSG00000159082,SYNJ1,0.025865259854940318
3,13,positive,40,15660,ENSG00000205808,PPAPDC2,0.025699677827859077
3,13,positive,41,8139,ENSG00000196951,RP11-425I13.3,0.02558709500096765
3,13,positive,42,5203,ENSG00000115009,CCL20,0.025467802157030556
3,13,positive,43,28680,ENSG00000125845,BMP2,0.02540755013409537
3,13,positive,44,24840,ENSG00000184857,TMEM186,0.025359608698018576
3,13,positive,45,31351,ENSG00000152439,ZNF773,0.025239214617172347
3,13,positive,46,1618,ENSG00000134259,NGF,0.025127401527551108
3,13,positive,47,13046,ENSG00000159763,PIP,0.024757848536482687
3,13,positive,48,2669,ENSG00000170498,KISS1,0.024417558892146373
3,13,positive,49,21314,ENSG00000139352,ASCL1,0.02428106392798261
3,13,positive,50,8649,ENSG00000169862,CTNND2,0.0242469023871663
3,14,negative,1,5484,ENSG00000163704,PRRT3,-0.03533689820432717
3,14,negative,2,27807,ENSG00000226137,BAIAP2-AS1,-0.03339063212655038
3,14,negative,3,26027,ENSG00000258839,MC1R,-0.033234848394967646
3,14,negative,4,21601,ENSG00000184445,KNTC1,-0.03263045556256176
3,14,negative,5,30076,ENSG00000074855,ANO8,-0.03225708505228901
3,14,negative,6,691,ENSG00000225828,FAM229A,-0.03221179623696985
3,14,negative,7,12147,ENSG00000271122,RP11-379H18.1,-0.03193629191696076
3,14,negative,8,5072,ENSG00000115461,IGFBP5,-0.031859858019477445
3,14,negative,9,6390,ENSG00000239523,MYLK-AS1,-0.030376286633082297
3,14,negative,10,29318,ENSG00000101188,NTSR1,-0.030111928599285857
3,14,negative,11,4413,ENSG00000270081,RP5-935K16.1,-0.029943174740645666
3,14,negative,12,29418,ENSG00000099864,PALM,-0.029592244207587746
3,14,negative,13,18427,ENSG00000268403,AC132192.1,-0.029197983854939883
3,14,negative,14,27324,ENSG00000154920,EME1,-0.02908743318724295
3,14,negative,15,5096,ENSG00000018280,SLC11A1,-0.029016118093671633
3,14,negative,16,26167,ENSG00000244184,RP11-314A20.2,-0.028562691472598038
3,14,negative,17,5258,ENSG00000182600,C2orf82,-0.02850844680246885
3,14,negative,18,1537,ENSG00000224699,LAMTOR5-AS1,-0.02816095120882133
3,14,negative,19,29641,ENSG00000087903,RFX2,-0.028140251985040835
3,14,negative,20,29441,ENSG00000064687,ABCA7,-0.028078394277408346
3,14,negative,21,23718,ENSG00000137825,ITPKA,-0.027757539124666407
3,14,negative,22,7135,ENSG00000185621,LMLN,-0.027567742948093783
3,14,negative,23,22640,ENSG00000129521,EGLN3,-0.027457356200400563
3,14,negative,24,2085,ENSG00000183856,IQGAP3,-0.027415760158192425
3,14,negative,25,23919,ENSG00000181827,RFX7,-0.02674807928619142
3,14,negative,26,21617,ENSG00000051825,MPHOSPH9,-0.026664919178637624
3,14,negative,27,10334,ENSG00000137198,GMPR,-0.026547049467626517
3,14,negative,28,10888,ENSG00000171467,ZNF318,-0.026344486888527932
3,14,negative,29,11638,ENSG00000146426,TIAM2,-0.02631177761378199
3,14,negative,30,17419,ENSG00000165730,STOX1,-0.026297146596321274
3,14,negative,31,4101,ENSG00000174501,ANKRD36C,-0.026180598513148915
3,14,negative,32,6455,ENSG00000114656,KIAA1257,-0.0255021300570093
3,14,negative,33,15711,ENSG00000107186,MPDZ,-0.02536482790116635
3,14,negative,34,13563,ENSG00000049769,PPP1R3F,-0.025349272922549175
3,14,negative,35,17645,ENSG00000138134,STAMBPL1,-0.024955193489860802
3,14,negative,36,28071,ENSG00000101624,CEP76,-0.02495057839054229
3,14,negative,37,17248,ENSG00000107551,RASSF4,-0.024909628458658475
3,14,negative,38,20657,ENSG00000186666,BCDIN3D,-0.02474525739897984
3,14,negative,39,5457,ENSG00000196220,SRGAP3,-0.02470591793771028
3,14,negative,40,15509,ENSG00000167656,LY6D,-0.024641827916050917
3,14,negative,41,9253,ENSG00000058729,RIOK2,-0.02458072732106679
3,14,negative,42,9196,ENSG00000176055,MBLAC2,-0.02448577705047669
3,14,negative,43,30908,ENSG00000088002,SULT2B1,-0.024471346966197648
3,14,negative,44,6468,ENSG00000206417,H1FX-AS1,-0.02429719285682648
3,14,negative,45,16717,ENSG00000198870,C9orf96,-0.02420559975846788
3,14,negative,46,31186,ENSG00000268816,CTD-3093M3.1,-0.024111618898886515
3,14,negative,47,488,ENSG00000007968,E2F2,-0.02409691584139884
3,14,negative,48,16467,ENSG00000136861,CDK5RAP2,-0.024011427729695167
3,14,negative,49,4656,ENSG00000073737,DHRS9,-0.023937862490242684
3,14,negative,50,759,ENSG00000116883,RP11-268J15.5,-0.02361619379806974
3,14,positive,1,17672,ENSG00000148677,ANKRD1,0.04771373434847448
3,14,positive,2,7734,ENSG00000169248,CXCL11,0.043692707929211566
3,14,positive,3,7658,ENSG00000181617,FDCSP,0.04025758772555013
3,14,positive,4,23813,ENSG00000166920,C15orf48,0.03830283438826593
3,14,positive,5,7697,ENSG00000163735,CXCL5,0.03727394614024087
3,14,positive,6,26978,ENSG00000212901,KRTAP3-1,0.03596263196032034
3,14,positive,7,7586,ENSG00000171476,HOPX,0.03330584674070027
3,14,positive,8,18704,ENSG00000187479,C11orf96,0.03297254987864644
3,14,positive,9,8452,ENSG00000154556,SORBS2,0.03289689254624128
3,14,positive,10,27027,ENSG00000186832,KRT16,0.030484989573453528
3,14,positive,11,7169,ENSG00000159674,SPON2,0.030331877391406647
3,14,positive,12,21428,ENSG00000111252,SH2B3,0.029126662114051977
3,14,positive,13,30891,ENSG00000268001,CTC-241F20.3,0.02893630773782833
3,14,positive,14,25474,ENSG00000205358,MT1H,0.02875554493045768
3,14,positive,15,19059,ENSG00000133321,RARRES3,0.028349649322538414
