cell_line,depmap_id,lineage,outer_fold,model,b2_fallback,b3_neighbor_cell_line,rmse_delta,nrmse_delta,pcc_delta,spearman_delta,signed_top50_overlap,pcc_context,rmse_gain_vs_b1,nrmse_gain_vs_b1
PC3_PROSTATE,ACH-000090,prostate,2,B4,False,,0.2716982604189979,1.0525616263042903,0.21031971823576978,0.1757085001907652,0.1,-0.06238856521668414,-0.0017910048531111222,-0.006938369712056192
SNU1041_UPPER_AERODIGESTIVE_TRACT,ACH-000618,upper_aerodigestive,2,B0,False,,0.40941717318910675,1.0,,,0.0,-0.11277110337054877,-0.049591963658516314,-0.12112819614337511
SNU1041_UPPER_AERODIGESTIVE_TRACT,ACH-000618,upper_aerodigestive,2,B1,False,,0.35982520953059044,0.8788718038566249,0.4803755760700408,0.3790173358174045,0.15,,0.0,0.0
SNU1041_UPPER_AERODIGESTIVE_TRACT,ACH-000618,upper_aerodigestive,2,B2,True,,0.35982520953059044,0.8788718038566249,0.4803755760700408,0.3790173358174045,0.15,,0.0,0.0
SNU1041_UPPER_AERODIGESTIVE_TRACT,ACH-000618,upper_aerodigestive,2,B3,False,TE11_OESOPHAGUS,0.45055929182506277,1.1004894795093336,0.2333380188121038,0.20547612839862614,0.12,0.03898723868343321,-0.09073408229447233,-0.22161767565270873
SNU1041_UPPER_AERODIGESTIVE_TRACT,ACH-000618,upper_aerodigestive,2,B4,False,,0.3575739744821619,0.8733731701991923,0.48437199361775873,0.3755532673731048,0.16999999999999998,0.11649145885730647,0.002251235048428557,0.005498633657432639
SNU1105_CENTRAL_NERVOUS_SYSTEM,ACH-000368,central_nervous_system,2,B0,False,,0.36958158398641033,1.0,,,0.0,0.034062565339893734,-0.030382278450619582,-0.08220723046561962
SNU1105_CENTRAL_NERVOUS_SYSTEM,ACH-000368,central_nervous_system,2,B1,False,,0.33919930553579075,0.9177927695343804,0.3902879804600339,0.3216407693756491,0.12000000000000001,,0.0,0.0
SNU1105_CENTRAL_NERVOUS_SYSTEM,ACH-000368,central_nervous_system,2,B2,False,,0.35576607455415826,0.9626185123099639,0.33386661517468874,0.28962692924817846,0.17,0.09662016701175201,-0.01656676901836751,-0.04482574277558349
SNU1105_CENTRAL_NERVOUS_SYSTEM,ACH-000368,central_nervous_system,2,B3,False,SNB75_CENTRAL_NERVOUS_SYSTEM,0.4614418039317781,1.2485519406961183,0.19335274707282266,0.20721957414283917,0.07,0.07071023987832858,-0.12224249839598733,-0.3307591711617379
SNU1105_CENTRAL_NERVOUS_SYSTEM,ACH-000368,central_nervous_system,2,B4,False,,0.3365746904246899,0.9106911843233668,0.4062347921499319,0.3338408156057926,0.13,0.12602709480301313,0.0026246151111008476,0.007101585211013561
SW48_LARGE_INTESTINE,ACH-000958,colorectal,2,B0,False,,0.44944463253734485,1.0,,,0.0,0.06697300565165336,-0.02166289183730641,-0.04819924473234516
SW48_LARGE_INTESTINE,ACH-000958,colorectal,2,B1,False,,0.42778174070003844,0.9518007552676548,0.2852717041356722,0.2481338825910701,0.08,,0.0,0.0
SW48_LARGE_INTESTINE,ACH-000958,colorectal,2,B2,False,,0.46679178006392746,1.03859685102623,0.2080611863677109,0.2074415743286999,0.07,0.02890089704841231,-0.039010039363889026,-0.08679609575857516
SW48_LARGE_INTESTINE,ACH-000958,colorectal,2,B3,False,LOVO_LARGE_INTESTINE,0.5076271084110817,1.129454156667234,0.1966278566630543,0.21523176158114013,0.07,0.04121177492133234,-0.07984536771104328,-0.1776534013995792
SW48_LARGE_INTESTINE,ACH-000958,colorectal,2,B4,False,,0.4279884653427465,0.9522607110169115,0.2921091485954925,0.2608210999880514,0.09000000000000001,0.05496561588267684,-0.00020672464270804491,-0.0004599557492566131
SW579_THYROID,ACH-000163,thyroid,2,B0,False,,0.4260967325048301,1.0,,,0.0,-0.011101566377871396,-0.031088808913981636,-0.07296185711452086
SW579_THYROID,ACH-000163,thyroid,2,B1,False,,0.39500792359084846,0.9270381428854791,0.37501155486746535,0.2961615932872534,0.12,,0.0,0.0
SW579_THYROID,ACH-000163,thyroid,2,B2,False,,0.4282887471629391,1.0051444061662316,0.30636166341826726,0.2632515579909178,0.12000000000000001,0.06685224188654051,-0.03328082357209061,-0.07810626328075243
SW579_THYROID,ACH-000163,thyroid,2,B3,False,LMSU_STOMACH,0.44181104153428874,1.0368796750378284,0.2728510016744376,0.24826530721961843,0.18,0.09805209184626601,-0.046803117943440276,-0.10984153215234926
SW579_THYROID,ACH-000163,thyroid,2,B4,False,,0.39289885895836785,0.9220884108842916,0.38663137480746845,0.3045594861775342,0.14,0.10193419834553107,0.0021090646324806173,0.0049497320011875345
769P_KIDNEY,ACH-000411,kidney,3,B0,False,,0.29261464361157913,1.0,,,0.0,0.0734583112400853,-0.0316080959966068,-0.10801952905188106
769P_KIDNEY,ACH-000411,kidney,3,B1,False,,0.26100654761497233,0.8919804709481189,0.45968611389094444,0.3322400559456493,0.36,,0.0,0.0
769P_KIDNEY,ACH-000411,kidney,3,B2,False,,0.2833011630759324,0.9681715158862331,0.38837774042193457,0.2926161724635978,0.32,0.1269084652842492,-0.022294615460960066,-0.07619104493811413
769P_KIDNEY,ACH-000411,kidney,3,B3,False,TUHR4TKB_KIDNEY,0.3986754274120385,1.362458906674698,0.2408186978570684,0.21328138247404704,0.13999999999999999,0.08321788898160312,-0.13766887979706616,-0.470478435726579
769P_KIDNEY,ACH-000411,kidney,3,B4,False,,0.25993345725432493,0.8883132233100552,0.46468507214605126,0.33083899906185876,0.35,0.10010419542355234,0.0010730903606473996,0.0036672476380636976
ACCMESO1_PLEURA,ACH-000086,mesothelioma,3,B0,False,,0.21830463391880375,1.0,,,0.0,0.21958699194597034,-0.026088360294175966,-0.11950438167922384
ACCMESO1_PLEURA,ACH-000086,mesothelioma,3,B1,False,,0.1922162736246278,0.8804956183207762,0.5122511137524574,0.3814871682910072,0.38,,0.0,0.0
ACCMESO1_PLEURA,ACH-000086,mesothelioma,3,B2,False,,0.27223235714100325,1.2470296770807778,0.35540007705480836,0.29424714163123267,0.22999999999999998,0.016176496149559863,-0.08001608351637546,-0.36653405876000167
ACCMESO1_PLEURA,ACH-000086,mesothelioma,3,B3,False,8505C_THYROID,0.33960008708934764,1.5556247295037198,0.3026419845709894,0.260530742097116,0.22,0.01967355149507501,-0.14738381346471985,-0.6751291111829436
ACCMESO1_PLEURA,ACH-000086,mesothelioma,3,B4,False,,0.1898660328746673,0.8697297417208564,0.5234937466676323,0.38525557875118127,0.4,0.14119838910570492,0.002350240749960486,0.010765876599919788
CAL62_THYROID,ACH-000174,thyroid,3,B0,False,,0.3076045888333188,1.0,,,0.0,-0.1748098472528991,-0.06627002280779695,-0.21543899282889623
CAL62_THYROID,ACH-000174,thyroid,3,B1,False,,0.24133456602552186,0.7845610071711038,0.636507894506891,0.4909167174659541,0.26,,0.0,0.0
CAL62_THYROID,ACH-000174,thyroid,3,B2,False,,0.3233213385963652,1.0510940029297249,0.43187084472673953,0.3500772279527323,0.21000000000000002,0.10736350302270437,-0.08198677257084333,-0.2665329957586211
CAL62_THYROID,ACH-000174,thyroid,3,B3,False,8505C_THYROID,0.3508333754343983,1.140533620662284,0.4056965087063991,0.35153528447631394,0.18,0.11463977642708942,-0.10949880940887644,-0.35597261349118026
CAL62_THYROID,ACH-000174,thyroid,3,B4,False,,0.23981373268104506,0.7796168893013248,0.6452218522371854,0.4986970115962506,0.27,0.10195617957682318,0.0015208333444768074,0.004944117869778997
CJM_SKIN,ACH-000458,skin,3,B0,False,,0.48506876715578656,1.0,,,0.0,-0.11704839740940336,-0.046650344205602434,-0.0961726405910196
CJM_SKIN,ACH-000458,skin,3,B1,False,,0.43841842295018413,0.9038273594089804,0.42631156081177196,0.3481960266135786,0.13,,0.0,0.0
CJM_SKIN,ACH-000458,skin,3,B2,False,,0.471634212521587,0.9723038143375559,0.3372190212631488,0.2816984618605596,0.11,0.06729665720124338,-0.033215789571402865,-0.06847645492857546
CJM_SKIN,ACH-000458,skin,3,B3,False,SNU1041_UPPER_AERODIGESTIVE_TRACT,0.5506230795908728,1.1351443689509544,0.24114337928330404,0.22258999308601754,0.08,0.04969265713344726,-0.11220465664068863,-0.23131700954197398
CJM_SKIN,ACH-000458,skin,3,B4,False,,0.4350244314462668,0.8968304308625021,0.4357331199383039,0.3479705125230303,0.12,0.1306992231225585,0.0033939915039173374,0.006996928546478265
HCC1419_BREAST,ACH-000277,breast,3,B0,False,,0.4394792426177516,1.0,,,0.0,0.056519132411805076,-0.023043250977958063,-0.05243308157332138
HCC1419_BREAST,ACH-000277,breast,3,B1,False,,0.41643599163979356,0.9475669184266786,0.2988995157264842,0.24038620921651727,0.05,,0.0,0.0
HCC1419_BREAST,ACH-000277,breast,3,B2,False,,0.43937645732937375,0.9997661202659638,0.21369126008178785,0.1914552159484842,0.08,0.021526919969105524,-0.02294046568958019,-0.05219920183928517
HCC1419_BREAST,ACH-000277,breast,3,B3,False,EFM192A_BREAST,0.5428659353509852,1.2352481817284753,0.14069920534059427,0.1444741723178444,0.04,0.049438386387122966,-0.1264299437111916,-0.28768126330179666
HCC1419_BREAST,ACH-000277,breast,3,B4,False,,0.4161468511001427,0.9469090021666783,0.3002274578457161,0.23861568160008675,0.05,0.03996170004847078,0.0002891405396508451,0.0006579162600003352
HEP3B217_LIVER,ACH-000625,liver,3,B0,False,,0.5175791816143471,1.0,,,0.0,0.03403744022811411,-0.020371173644311846,-0.039358564578995336
HEP3B217_LIVER,ACH-000625,liver,3,B1,False,,0.4972080079700353,0.9606414354210047,0.2649757195820736,0.20639624429110062,0.08,,0.0,0.0
HEP3B217_LIVER,ACH-000625,liver,3,B2,False,,0.5575107459843998,1.0771506385660736,0.17297220690797513,0.1643855946556864,0.1,0.04383436076881039,-0.060302738014364476,-0.11650920314506896
HEP3B217_LIVER,ACH-000625,liver,3,B3,False,JHH5_LIVER,0.6018660922719694,1.1628483402186474,0.167693247847738,0.15536798547110447,0.08,0.043410621467932904,-0.10465808430193413,-0.2022069047976427
HEP3B217_LIVER,ACH-000625,liver,3,B4,False,,0.4965942467748857,0.9594556048912,0.2676106279632133,0.20697477483547919,0.09,0.049827758855550776,0.0006137611951496091,0.001185830529804699
HUCCT1_BILIARY_TRACT,ACH-000976,bile_duct,3,B0,False,,0.431515878488373,1.0,,,0.0,-0.24562473227186477,-0.06777309620553079,-0.1570581746445674
HUCCT1_BILIARY_TRACT,ACH-000976,bile_duct,3,B1,False,,0.3637427822828422,0.8429418253554326,0.5675511373360357,0.4228635405115239,0.22,,0.0,0.0
HUCCT1_BILIARY_TRACT,ACH-000976,bile_duct,3,B2,True,,0.3637427822828422,0.8429418253554326,0.5675511373360357,0.4228635405115239,0.22,,0.0,0.0
HUCCT1_BILIARY_TRACT,ACH-000976,bile_duct,3,B3,False,8505C_THYROID,0.4513618017850807,1.0459911773495547,0.32023337668058,0.2731507196613971,0.12,0.04571719880288653,-0.0876190195022385,-0.2030493519941221
HUCCT1_BILIARY_TRACT,ACH-000976,bile_duct,3,B4,False,,0.3586719344024285,0.8311905825085247,0.5836143192004174,0.43208450601538084,0.25,0.2062009216792368,0.005070847880413676,0.011751242846907872
KNS42_CENTRAL_NERVOUS_SYSTEM,ACH-000622,central_nervous_system,3,B0,False,,0.30019757992756513,1.0,,,0.0,0.196245540716057,-0.010924423096228542,-0.0363907766973488
KNS42_CENTRAL_NERVOUS_SYSTEM,ACH-000622,central_nervous_system,3,B1,False,,0.2892731568313366,0.9636092233026512,0.32310221330957417,0.26631245590996694,0.13,,0.0,0.0
KNS42_CENTRAL_NERVOUS_SYSTEM,ACH-000622,central_nervous_system,3,B2,False,,0.31109075260809155,1.036286677204909,0.2701587821036032,0.23224107588494416,0.12,0.060322247929779395,-0.02181759577675496,-0.07267745390225788
KNS42_CENTRAL_NERVOUS_SYSTEM,ACH-000622,central_nervous_system,3,B3,False,KNS81_CENTRAL_NERVOUS_SYSTEM,0.4489529439116792,1.49552486072675,0.15286639009470454,0.15198289297671044,0.04,-0.01033303671798018,-0.15967978708034264,-0.5319156374240988
KNS42_CENTRAL_NERVOUS_SYSTEM,ACH-000622,central_nervous_system,3,B4,False,,0.28810085694884263,0.9597041289218876,0.3273490536364562,0.27182211113568816,0.14,0.09348986246875812,0.0011722998824939546,0.003905094380763585
KYSE270_OESOPHAGUS,ACH-000873,esophagus,3,B0,False,,0.2881199051861257,1.0,,,0.0,0.05090598203763348,-0.036189260854665395,-0.12560486173729335
KYSE270_OESOPHAGUS,ACH-000873,esophagus,3,B1,False,,0.2519306443314603,0.8743951382627067,0.48900742033729117,0.3874894456070514,0.26,,0.0,0.0
KYSE270_OESOPHAGUS,ACH-000873,esophagus,3,B2,False,,0.29823900241446066,1.0351211320224405,0.3502837908553143,0.2717849648133193,0.21000000000000002,0.07220374099642829,-0.04630835808300038,-0.16072599375973384
KYSE270_OESOPHAGUS,ACH-000873,esophagus,3,B3,False,COLO680N_OESOPHAGUS,0.3587938960862787,1.245293676792298,0.2829280186394241,0.23207660273098513,0.21000000000000002,0.04991085923453031,-0.10686325175481842,-0.3708985385295913
KYSE270_OESOPHAGUS,ACH-000873,esophagus,3,B4,False,,0.25289098582872843,0.8777282696430178,0.48572274878395627,0.37991795880739565,0.25,0.020550352712017564,-0.0009603414972681468,-0.003333131380311105
LK2_LUNG,ACH-000769,lung,3,B0,False,,0.31925243015215127,1.0,,,0.01,0.2015671345901362,-0.009710566798253328,-0.03041657911147433
LK2_LUNG,ACH-000769,lung,3,B1,False,,0.30954186335389794,0.9695834208885257,0.2876118567586503,0.23918223809693515,0.16,,0.0,0.0
LK2_LUNG,ACH-000769,lung,3,B2,False,,0.3139571663525829,0.9834135521003091,0.26349171526403625,0.22422911801363365,0.16999999999999998,0.039572476311904504,-0.004415302998684978,-0.013830131211783447
LK2_LUNG,ACH-000769,lung,3,B3,False,TE6_OESOPHAGUS,0.46345454570866285,1.451686821891338,0.10478286943553017,0.10633870365225165,0.07,-0.003740122180200577,-0.1539126823547649,-0.48210340100281224
LK2_LUNG,ACH-000769,lung,3,B4,False,,0.30847748767030064,0.9662494582211467,0.2864701965647099,0.2345327799478022,0.16,0.08480348483608005,0.0010643756835972962,0.0033339626673789535
LMSU_STOMACH,ACH-000255,gastric,3,B0,False,,0.28322528945643805,1.0,,,0.0,0.04317445886824791,-0.04017831257675872,-0.14185990472061438
LMSU_STOMACH,ACH-000255,gastric,3,B1,False,,0.24304697687967933,0.8581400952793856,0.5074410700691312,0.39854993287728985,0.22000000000000003,,0.0,0.0
LMSU_STOMACH,ACH-000255,gastric,3,B2,False,,0.2919803884731771,1.0309121372372563,0.34953182748589295,0.29503275390756173,0.17,-0.017026257696827106,-0.04893341159349776,-0.17277204195787066
LMSU_STOMACH,ACH-000255,gastric,3,B3,False,MSTO211H_PLEURA,0.3216948752667781,1.1358268037581332,0.36752756846221996,0.31420216174099536,0.21,0.09015686947949465,-0.07864789838709876,-0.27768670847874755
LMSU_STOMACH,ACH-000255,gastric,3,B4,False,,0.2394253824952437,0.8453531213781986,0.5279646715205194,0.41244591603172315,0.25,0.17889831568106937,0.003621594384435628,0.012786973901186993
NCIH1299_LUNG,ACH-000510,lung,3,B0,False,,0.2220148588972646,1.0,,,0.0,0.12336069984667244,-0.04168986525800897,-0.18777961738723348
NCIH1299_LUNG,ACH-000510,lung,3,B1,False,,0.18032499363925564,0.8122203826127665,0.5934679418056715,0.45369100828334963,0.38,,0.0,0.0
NCIH1299_LUNG,ACH-000510,lung,3,B2,False,,0.18860035231012423,0.8494942782068355,0.549534458135967,0.414836414840185,0.39,0.049564317520695435,-0.008275358670868593,-0.03727389559406902
NCIH1299_LUNG,ACH-000510,lung,3,B3,False,GCIY_STOMACH,0.26772266577076476,1.2058772421833759,0.353445015027111,0.29583668523277823,0.18,0.04213927539879385,-0.08739767213150912,-0.39365685957060936
NCIH1299_LUNG,ACH-000510,lung,3,B4,False,,0.17732847305414762,0.7987234455158913,0.6038016592114693,0.4609073273601575,0.39,0.17189393394490834,0.00299652058510802,0.013496937096875272
NCIH1693_LUNG,ACH-000021,lung,3,B0,False,,0.2905031256690793,1.0,,,0.01,-0.014961492969913726,-0.048727180201017795,-0.1677337553211884
NCIH1693_LUNG,ACH-000021,lung,3,B1,False,,0.24177594546806153,0.8322662446788116,0.544753024522131,0.44004030068175104,0.32999999999999996,,0.0,0.0
NCIH1693_LUNG,ACH-000021,lung,3,B2,False,,0.2472070155526714,0.8509616376185646,0.5151430738780064,0.41600332305955273,0.35,0.052602912994984125,-0.005431070084609885,-0.018695392939752975
NCIH1693_LUNG,ACH-000021,lung,3,B3,False,NCIH2444_LUNG,0.3974775526957791,1.368238471721497,0.33439879709479936,0.2808345301239955,0.16999999999999998,0.05984243154521741,-0.1557016072277176,-0.5359722270426854
NCIH1693_LUNG,ACH-000021,lung,3,B4,False,,0.24331493492560002,0.8375639138656541,0.5364401703209745,0.43247008635578643,0.33,0.022088614191059387,-0.0015389894575384977,-0.005297669186842491
OAW42_OVARY,ACH-000704,ovary,3,B0,False,,0.21817165763747698,1.0,,,0.0,0.16630842456339523,-0.039555049723743185,-0.18130242100222516
OAW42_OVARY,ACH-000704,ovary,3,B1,False,,0.1786166079137338,0.8186975789977748,0.5747991514959562,0.4321302808725818,0.37,,0.0,0.0
OAW42_OVARY,ACH-000704,ovary,3,B2,False,,0.21500024535877715,0.9854636834452183,0.4545591428307701,0.35467380341552257,0.31,0.11066779526741977,-0.03638363744504336,-0.16676610444744344
OAW42_OVARY,ACH-000704,ovary,3,B3,False,IGROV1_OVARY,0.2494888518011604,1.1435438246324432,0.4187640658003007,0.3329117554619106,0.21,0.20052611351566085,-0.0708722438874266,-0.32484624563466835
OAW42_OVARY,ACH-000704,ovary,3,B4,False,,0.1765391867984831,0.8091756221233277,0.5832540004275966,0.43776643636516277,0.37,0.15207316997064013,0.002077421115250694,0.009521956874447124
PATU8988S_PANCREAS,ACH-000022,pancreas,3,B0,False,,0.3714141144025285,1.0,,,0.0,-0.040461089732170365,-0.03676620749977044,-0.09898979622493354
PATU8988S_PANCREAS,ACH-000022,pancreas,3,B1,False,,0.33464790690275803,0.9010102037750665,0.44928635648738346,0.34006878302781207,0.24000000000000002,,0.0,0.0
PATU8988S_PANCREAS,ACH-000022,pancreas,3,B2,False,,0.40743659881434446,1.0969873868949842,0.33397716327531146,0.26200635746862755,0.18,0.026606743707396407,-0.07278869191158643,-0.19597718311991774
PATU8988S_PANCREAS,ACH-000022,pancreas,3,B3,False,SNU245_BILIARY_TRACT,0.4706115900715816,1.2670805223130148,0.2414325485936707,0.21463308484219715,0.11,0.06392564587153646,-0.13596368316882357,-0.36607031853794836
PATU8988S_PANCREAS,ACH-000022,pancreas,3,B4,False,,0.3313489738987252,0.8921281153564838,0.4685684887542694,0.3472444311344962,0.26,0.15458473125823513,0.0032989330040328335,0.008882088418582623
SKMEL24_SKIN,ACH-000822,skin,3,B0,False,,0.44627237544086357,1.0,,,0.0,-0.1410382883181866,-0.05139113510643173,-0.11515643345762427
SKMEL24_SKIN,ACH-000822,skin,3,B1,False,,0.39488124033443184,0.8848435665423757,0.4719275583900289,0.3752008701002812,0.25,,0.0,0.0
SKMEL24_SKIN,ACH-000822,skin,3,B2,False,,0.4004086428640732,0.897229281710564,0.47209255222392205,0.37105854157566165,0.33,0.2367743034943513,-0.005527402529641345,-0.012385715168188316
SKMEL24_SKIN,ACH-000822,skin,3,B3,False,LN229_CENTRAL_NERVOUS_SYSTEM,0.47647661715481965,1.0676811816642648,0.30864497918969686,0.25806708591130734,0.24,0.10263409380885492,-0.08159537682038781,-0.18283761512188912
SKMEL24_SKIN,ACH-000822,skin,3,B4,False,,0.3847061338625806,0.862043350728436,0.5022408137133272,0.38670377203212164,0.31,0.22850968805462268,0.010175106471851214,0.02280021581393976
SW480_LARGE_INTESTINE,ACH-000842,colorectal,3,B0,False,,0.4679775013346384,1.0,,,0.0,-0.030195710652365346,-0.027870606065938164,-0.05955544013644498
SW480_LARGE_INTESTINE,ACH-000842,colorectal,3,B1,False,,0.4401068952687002,0.940444559863555,0.35618855148760065,0.25654726051829563,0.18000000000000002,,0.0,0.0
SW480_LARGE_INTESTINE,ACH-000842,colorectal,3,B2,False,,0.4791456971246954,1.0238648134968158,0.23125668365745272,0.18572638830123994,0.13,0.016587599424727328,-0.039038801855995175,-0.08342025363326078
SW480_LARGE_INTESTINE,ACH-000842,colorectal,3,B3,False,LOVO_LARGE_INTESTINE,0.512912545913017,1.096019668574295,0.23914232079557485,0.20680178677809277,0.1,0.05992336765757429,-0.07280565064431682,-0.15557510871073987
SW480_LARGE_INTESTINE,ACH-000842,colorectal,3,B4,False,,0.43996553680053885,0.9401424973332876,0.35743256007573215,0.2569222227357393,0.17,0.043103176025219715,0.00014135846816137887,0.0003020625302674329
SW900_LUNG,ACH-000669,lung,3,B0,False,,0.43920118588865387,1.0,,,0.01,-0.17421653094962025,-0.05739233443010361,-0.1306743612587915
SW900_LUNG,ACH-000669,lung,3,B1,False,,0.38180885145855026,0.8693256387412085,0.5055193697764893,0.39251725402011817,0.16999999999999998,,0.0,0.0
SW900_LUNG,ACH-000669,lung,3,B2,False,,0.39175699910450246,0.8919761869764635,0.4475268765711673,0.3549842541739135,0.19,-0.06397964153031495,-0.009948147645952199,-0.02265054823525503
SW900_LUNG,ACH-000669,lung,3,B3,False,NCIH2444_LUNG,0.4741533957108313,1.0795813193251225,0.3445169132696267,0.28572782386496837,0.18,0.1252666404154325,-0.09234454425228106,-0.21025568058391397
SW900_LUNG,ACH-000669,lung,3,B4,False,,0.38113472035227103,0.8677907359951805,0.504194711911877,0.39093063733236055,0.18,0.05903256041869546,0.0006741311062792299,0.0015349027460279663
EFM192A_BREAST,ACH-000117,breast,4,B0,False,,0.39485410933193554,1.0,,,0.0,0.1097429062753784,-0.018774699643005266,-0.047548446880217865
EFM192A_BREAST,ACH-000117,breast,4,B1,False,,0.3760794096889303,0.9524515531197821,0.3011906981025242,0.25413072939475645,0.11,,0.0,0.0
EFM192A_BREAST,ACH-000117,breast,4,B2,False,,0.4000214780866318,1.0130867797309722,0.22098583228482185,0.20354675745215822,0.11,0.04110184688638482,-0.02394206839770152,-0.06063522661119003
EFM192A_BREAST,ACH-000117,breast,4,B3,False,MDAMB468_BREAST,0.4578656052354134,1.1595817149024705,0.13197542067220286,0.1276969879842751,0.08,-0.001471108466008362,-0.08178619554648314,-0.2071301617826884
EFM192A_BREAST,ACH-000117,breast,4,B4,False,,0.3768474741260813,0.9543967384907804,0.29772303165927033,0.24613214442677833,0.13,0.06537359200590118,-0.0007680644371510503,-0.0019451853709983036
HEC1B_ENDOMETRIUM,ACH-000941,uterus,4,B0,False,,0.28821506219639287,1.0,,,0.0,0.1349837778909797,-0.025700406114799956,-0.08917093339586613
HEC1B_ENDOMETRIUM,ACH-000941,uterus,4,B1,False,,0.2625146560815929,0.9108290666041339,0.4305722574616079,0.33438349517236576,0.18000000000000002,,0.0,0.0
HEC1B_ENDOMETRIUM,ACH-000941,uterus,4,B2,False,,0.3271085969888677,1.1349462255583727,0.23018742176690807,0.1742322937557829,0.16,0.057538258441573974,-0.06459394090727477,-0.22411715895423878
HEC1B_ENDOMETRIUM,ACH-000941,uterus,4,B3,False,OAW42_OVARY,0.30231764739233924,1.0489307709613618,0.3066140637388211,0.24129144900041036,0.16999999999999998,0.09837763621059685,-0.03980299131074633,-0.1381017043572279
HEC1B_ENDOMETRIUM,ACH-000941,uterus,4,B4,False,,0.2599647184912965,0.9019817233360057,0.4419322972659967,0.3427936975946844,0.2,0.1355119051333974,0.002549937590296425,0.008847343268128194
HS852T_SKIN,ACH-000274,skin,4,B0,False,,0.5980521574710064,1.0,,,0.0,-0.0428650637317703,-0.03299253485968323,-0.055166651348938056
HS852T_SKIN,ACH-000274,skin,4,B1,False,,0.5650596226113231,0.9448333486510619,0.3103923920911358,0.2718929818529271,0.04,,0.0,0.0
HS852T_SKIN,ACH-000274,skin,4,B2,False,,0.5730860686283059,0.9582543286052592,0.3049841133053426,0.26332823253611953,0.08,0.11069240955073274,-0.008026446016982769,-0.01342097995419722
HS852T_SKIN,ACH-000274,skin,4,B3,False,LN229_CENTRAL_NERVOUS_SYSTEM,0.6309840887767774,1.0550653164517136,0.1937796837534054,0.1911400242968662,0.06,0.046549745253892015,-0.06592446616545422,-0.1102319678006517
HS852T_SKIN,ACH-000274,skin,4,B4,False,,0.561321243762972,0.9385824242096893,0.32360967984397915,0.27605689400035904,0.07,0.10454343174050414,0.0037383788483511537,0.006250924441372652
IGROV1_OVARY,ACH-000966,ovary,4,B0,False,,0.24610112009523297,1.0,,,0.0,0.174630778880264,-0.030030782959354768,-0.12202619373586698
IGROV1_OVARY,ACH-000966,ovary,4,B1,False,,0.2160703371358782,0.877973806264133,0.4963484391408975,0.3885239098927897,0.2,,0.0,0.0
IGROV1_OVARY,ACH-000966,ovary,4,B2,False,,0.24594165926546085,0.9993520515887517,0.38987850786170125,0.31244977923584194,0.21000000000000002,0.09498140489126912,-0.029871322129582656,-0.12137824532461872
IGROV1_OVARY,ACH-000966,ovary,4,B3,False,OAW42_OVARY,0.2494888518011604,1.013765608643376,0.4187640658003007,0.3329117554619106,0.21,0.20943909019529244,-0.0334185146652822,-0.13579180237924293
IGROV1_OVARY,ACH-000966,ovary,4,B4,False,,0.2134336500884943,0.8672599702346034,0.5073622253578808,0.3942202364460174,0.2,0.15275637612941764,0.002636687047383901,0.010713836029529578
JHH5_LIVER,ACH-000734,liver,4,B0,False,,0.4149751715778989,1.0,,,0.0,-0.07680636811637225,-0.04875690686929818,-0.11749355192481814
JHH5_LIVER,ACH-000734,liver,4,B1,False,,0.36621826470860075,0.8825064480751819,0.4581430875787012,0.36165667217124514,0.18,,0.0,0.0
JHH5_LIVER,ACH-000734,liver,4,B2,False,,0.482791312426807,1.1634221647310716,0.20791287534219646,0.18676662031055266,0.1,0.024403368085260238,-0.11657304771820626,-0.28091571665588977
JHH5_LIVER,ACH-000734,liver,4,B3,False,LI7_LIVER,0.5581265622404685,1.344963748356924,0.1386317178634978,0.13256627887266434,0.03,-0.002559593793197487,-0.19190829753186778,-0.46245730028174203
JHH5_LIVER,ACH-000734,liver,4,B4,False,,0.3658729488094865,0.8816743117866391,0.45162669841599434,0.3569424338103939,0.18,0.08848371052900746,0.0003453158991142402,0.0008321362885427286
KNS60_CENTRAL_NERVOUS_SYSTEM,ACH-000445,central_nervous_system,4,B0,False,,0.2982993717196798,1.0,,,0.0,0.17137653818645784,-0.01727083976118915,-0.05789767394287049
KNS60_CENTRAL_NERVOUS_SYSTEM,ACH-000445,central_nervous_system,4,B1,False,,0.28102853195849065,0.9421023260571295,0.37320068536788065,0.2918420344017937,0.22999999999999998,,0.0,0.0
KNS60_CENTRAL_NERVOUS_SYSTEM,ACH-000445,central_nervous_system,4,B2,False,,0.3015682054076319,1.0109582318900219,0.32387952481908994,0.24779154249985486,0.2,0.09466737987275148,-0.02053967344914126,-0.06885590583289236
KNS60_CENTRAL_NERVOUS_SYSTEM,ACH-000445,central_nervous_system,4,B3,False,J82_URINARY_TRACT,0.33887356185262074,1.1360183559859107,0.22820788122720947,0.1866815505676638,0.16,0.09328649575391697,-0.057845029894130096,-0.1939160299287812
KNS60_CENTRAL_NERVOUS_SYSTEM,ACH-000445,central_nervous_system,4,B4,False,,0.2794372307595698,0.936767748281296,0.3871469768400617,0.29571407427233576,0.22999999999999998,0.10248265589092648,0.0015913011989208692,0.00533457777583346
LNCAPCLONEFGC_PROSTATE,ACH-000977,prostate,4,B0,False,,0.269192259838826,1.0,,,0.0,0.3074822956110074,-0.00012340507127334144,-0.0004584272643917142
