outer_fold,component,direction,collection,top_gene_count,pathway_gene_count,overlap_count,overlap_genes,p_value,fdr_bh
2,16,negative,G2M_checkpoint,50,187,0,,1.0,1.0
2,16,negative,apoptosis,50,159,1,TGFB2,0.2167651816129296,0.6059390940465911
2,16,negative,epithelial_mesenchymal_transition,50,195,5,DKK1;GLIPR1;NNMT;SFRP1;TAGLN,1.230822619053175e-05,0.000738493571431905
2,16,negative,immediate_early_response,50,8,0,,1.0,1.0
2,16,positive,MAPK_KRAS_signaling,50,384,2,CTSS;KRT4,0.11711436088896492,0.4324222555900243
2,16,positive,E2F_targets,50,195,0,,1.0,1.0
2,16,positive,G2M_checkpoint,50,187,2,KIF11;RPS6KA5,0.03340855616934965,0.15791690953554005
2,16,positive,apoptosis,50,159,0,,1.0,1.0
2,16,positive,epithelial_mesenchymal_transition,50,195,0,,1.0,1.0
2,16,positive,immediate_early_response,50,8,0,,1.0,1.0
2,17,negative,MAPK_KRAS_signaling,50,384,3,ANO1;LAT2;YBX2,0.021059636979382085,0.13514205548266578
2,17,negative,E2F_targets,50,195,0,,1.0,1.0
2,17,negative,G2M_checkpoint,50,187,0,,1.0,1.0
2,17,negative,apoptosis,50,159,1,IL6,0.2167651816129296,0.6059390940465911
2,17,negative,epithelial_mesenchymal_transition,50,195,1,IL6,0.2590389627049177,0.6059390940465911
2,17,negative,immediate_early_response,50,8,0,,1.0,1.0
2,17,positive,MAPK_KRAS_signaling,50,384,2,FGFR3;HTR1D,0.11711436088896492,0.4324222555900243
2,17,positive,E2F_targets,50,195,0,,1.0,1.0
2,17,positive,G2M_checkpoint,50,187,0,,1.0,1.0
2,17,positive,apoptosis,50,159,0,,1.0,1.0
2,17,positive,epithelial_mesenchymal_transition,50,195,3,CXCL12;MGP;TNC,0.0033468928464270723,0.03861799438185083
2,17,positive,immediate_early_response,50,8,0,,1.0,1.0
2,18,negative,MAPK_KRAS_signaling,50,384,2,NR4A2;SCG5,0.11711436088896492,0.4324222555900243
2,18,negative,E2F_targets,50,195,0,,1.0,1.0
2,18,negative,G2M_checkpoint,50,187,1,E2F2,0.2498424474885676,0.6059390940465911
2,18,negative,apoptosis,50,159,0,,1.0,1.0
2,18,negative,epithelial_mesenchymal_transition,50,195,1,TNC,0.2590389627049177,0.6059390940465911
2,18,negative,immediate_early_response,50,8,0,,1.0,1.0
2,18,positive,MAPK_KRAS_signaling,50,384,3,AKR1B10;MALL;PLAT,0.021059636979382085,0.13514205548266578
2,18,positive,E2F_targets,50,195,0,,1.0,1.0
2,18,positive,G2M_checkpoint,50,187,1,TTK,0.2498424474885676,0.6059390940465911
2,18,positive,apoptosis,50,159,1,PLAT,0.2167651816129296,0.6059390940465911
2,18,positive,epithelial_mesenchymal_transition,50,195,1,COL5A2,0.2590389627049177,0.6059390940465911
2,18,positive,immediate_early_response,50,8,0,,1.0,1.0
2,19,negative,MAPK_KRAS_signaling,50,384,2,ANGPTL4;TEX15,0.11711436088896492,0.4324222555900243
2,19,negative,E2F_targets,50,195,0,,1.0,1.0
2,19,negative,G2M_checkpoint,50,187,0,,1.0,1.0
2,19,negative,apoptosis,50,159,0,,1.0,1.0
2,19,negative,epithelial_mesenchymal_transition,50,195,2,CXCL1;TAGLN,0.03605769434394831,0.15791690953554005
2,19,negative,immediate_early_response,50,8,0,,1.0,1.0
2,19,positive,MAPK_KRAS_signaling,50,384,3,ETV1;MAFB;PRODH,0.021059636979382085,0.13514205548266578
2,19,positive,E2F_targets,50,195,0,,1.0,1.0
2,19,positive,G2M_checkpoint,50,187,0,,1.0,1.0
2,19,positive,apoptosis,50,159,0,,1.0,1.0
2,19,positive,epithelial_mesenchymal_transition,50,195,1,TGM2,0.2590389627049177,0.6059390940465911
2,19,positive,immediate_early_response,50,8,0,,1.0,1.0
2,20,negative,MAPK_KRAS_signaling,50,384,1,MAFB,0.4468440685515185,0.9626802195005785
2,20,negative,E2F_targets,50,195,0,,1.0,1.0
2,20,negative,G2M_checkpoint,50,187,0,,1.0,1.0
2,20,negative,apoptosis,50,159,0,,1.0,1.0
2,20,negative,epithelial_mesenchymal_transition,50,195,2,COL11A1;THY1,0.03605769434394831,0.15791690953554005
2,20,negative,immediate_early_response,50,8,0,,1.0,1.0
2,20,positive,MAPK_KRAS_signaling,50,384,1,CXCL10,0.4468440685515185,0.9626802195005785
2,20,positive,E2F_targets,50,195,0,,1.0,1.0
2,20,positive,G2M_checkpoint,50,187,1,E2F2,0.2498424474885676,0.6059390940465911
2,20,positive,apoptosis,50,159,0,,1.0,1.0
2,20,positive,epithelial_mesenchymal_transition,50,195,1,CXCL1,0.2590389627049177,0.6059390940465911
2,20,positive,immediate_early_response,50,8,0,,1.0,1.0
3,1,negative,MAPK_KRAS_signaling,50,384,4,BTG2;CTSS;GALNT3;IFI44L,0.002833930021249421,0.03861799438185083
3,1,negative,E2F_targets,50,195,0,,1.0,1.0
3,1,negative,G2M_checkpoint,50,187,0,,1.0,1.0
3,1,negative,apoptosis,50,159,1,BTG2,0.2167651816129296,0.6059390940465911
3,1,negative,epithelial_mesenchymal_transition,50,195,1,MYLK,0.2590389627049177,0.6059390940465911
3,1,negative,immediate_early_response,50,8,0,,1.0,1.0
3,1,positive,MAPK_KRAS_signaling,50,384,4,DUSP6;ETV4;HBEGF;LIF,0.002833930021249421,0.03861799438185083
3,1,positive,E2F_targets,50,195,11,ASF1B;AURKB;CDC25A;CENPM;MCM4;MYBL2;PSMC3IP;RRM2;SPC25;SUV39H1;TOP2A,7.929473701318514e-15,1.1894210551977772e-12
3,1,positive,G2M_checkpoint,50,187,15,AURKB;CCNA2;CCND1;CDC25A;CDC45;CDC6;CENPA;CHAF1A;E2F1;E2F2;GINS2;MYBL2;SUV39H1;TOP2A;UBE2C,2.50483830252556e-22,1.001935321010224e-19
3,1,positive,apoptosis,50,159,2,CCND1;TOP2A,0.02478994479538037,0.14511187197295827
3,1,positive,epithelial_mesenchymal_transition,50,195,0,,1.0,1.0
3,1,positive,immediate_early_response,50,8,2,DUSP6;ETV4,6.400325770302598e-05,0.002560130308121039
3,2,negative,MAPK_KRAS_signaling,50,384,1,IL1B,0.4468440685515185,0.9626802195005785
3,2,negative,E2F_targets,50,195,0,,1.0,1.0
3,2,negative,G2M_checkpoint,50,187,0,,1.0,1.0
3,2,negative,apoptosis,50,159,2,BMF;IL1B,0.02478994479538037,0.14511187197295827
3,2,negative,epithelial_mesenchymal_transition,50,195,1,VIM,0.2590389627049177,0.6059390940465911
3,2,negative,immediate_early_response,50,8,0,,1.0,1.0
3,2,positive,MAPK_KRAS_signaling,50,384,1,ANGPTL4,0.4468440685515185,0.9626802195005785
3,2,positive,E2F_targets,50,195,0,,1.0,1.0
3,2,positive,G2M_checkpoint,50,187,0,,1.0,1.0
3,2,positive,apoptosis,50,159,4,ISG20;NEDD9;SLC20A1;TNFSF10,0.00010482924409048046,0.0038119725123811074
3,2,positive,epithelial_mesenchymal_transition,50,195,0,,1.0,1.0
3,2,positive,immediate_early_response,50,8,0,,1.0,1.0
3,3,negative,MAPK_KRAS_signaling,50,384,2,CBL;IGFBP3,0.11711436088896492,0.4324222555900243
3,3,negative,E2F_targets,50,195,1,CDKN1B,0.2590389627049177,0.6059390940465911
3,3,negative,G2M_checkpoint,50,187,2,CDKN1B;MEIS1,0.03340855616934965,0.15791690953554005
3,3,negative,apoptosis,50,159,1,CDKN1B,0.2167651816129296,0.6059390940465911
3,3,negative,epithelial_mesenchymal_transition,50,195,3,COL16A1;IGFBP3;SNTB1,0.0033468928464270723,0.03861799438185083
3,3,negative,immediate_early_response,50,8,0,,1.0,1.0
3,3,positive,MAPK_KRAS_signaling,50,384,0,,1.0,1.0
3,3,positive,E2F_targets,50,195,0,,1.0,1.0
3,3,positive,G2M_checkpoint,50,187,1,POLQ,0.2498424474885676,0.6059390940465911
3,3,positive,apoptosis,50,159,0,,1.0,1.0
3,3,positive,epithelial_mesenchymal_transition,50,195,3,COL5A3;MGP;TFPI2,0.0033468928464270723,0.03861799438185083
3,3,positive,immediate_early_response,50,8,0,,1.0,1.0
3,4,negative,MAPK_KRAS_signaling,50,384,0,,1.0,1.0
3,4,negative,E2F_targets,50,195,2,CDK1;SPAG5,0.03605769434394831,0.15791690953554005
3,4,negative,G2M_checkpoint,50,187,1,CDK1,0.2498424474885676,0.6059390940465911
3,4,negative,apoptosis,50,159,0,,1.0,1.0
3,4,negative,epithelial_mesenchymal_transition,50,195,1,MYLK,0.2590389627049177,0.6059390940465911
3,4,negative,immediate_early_response,50,8,0,,1.0,1.0
3,4,positive,MAPK_KRAS_signaling,50,384,3,MAST3;RGS16;SPP1,0.021059636979382085,0.13514205548266578
3,4,positive,E2F_targets,50,195,0,,1.0,1.0
3,4,positive,G2M_checkpoint,50,187,0,,1.0,1.0
3,4,positive,apoptosis,50,159,0,,1.0,1.0
3,4,positive,epithelial_mesenchymal_transition,50,195,1,SPP1,0.2590389627049177,0.6059390940465911
3,4,positive,immediate_early_response,50,8,0,,1.0,1.0
3,5,negative,MAPK_KRAS_signaling,50,384,4,ANGPTL4;G0S2;KRT15;PCP4,0.002833930021249421,0.03861799438185083
3,5,negative,E2F_targets,50,195,1,HMGA1,0.2590389627049177,0.6059390940465911
3,5,negative,G2M_checkpoint,50,187,2,CDC6;HMGA1,0.03340855616934965,0.15791690953554005
3,5,negative,apoptosis,50,159,1,GCH1,0.2167651816129296,0.6059390940465911
3,5,negative,epithelial_mesenchymal_transition,50,195,0,,1.0,1.0
3,5,negative,immediate_early_response,50,8,0,,1.0,1.0
3,5,positive,MAPK_KRAS_signaling,50,384,0,,1.0,1.0
3,5,positive,E2F_targets,50,195,0,,1.0,1.0
3,5,positive,G2M_checkpoint,50,187,0,,1.0,1.0
3,5,positive,apoptosis,50,159,2,CTH;DPYD,0.02478994479538037,0.14511187197295827
3,5,positive,epithelial_mesenchymal_transition,50,195,1,EDIL3,0.2590389627049177,0.6059390940465911
3,5,positive,immediate_early_response,50,8,0,,1.0,1.0
3,6,negative,MAPK_KRAS_signaling,50,384,3,CALCB;PTPRJ;SCN1B,0.021059636979382085,0.13514205548266578
3,6,negative,E2F_targets,50,195,1,RPA2,0.2590389627049177,0.6059390940465911
3,6,negative,G2M_checkpoint,50,187,1,RPA2,0.2498424474885676,0.6059390940465911
3,6,negative,apoptosis,50,159,0,,1.0,1.0
3,6,negative,epithelial_mesenchymal_transition,50,195,1,IL32,0.2590389627049177,0.6059390940465911
3,6,negative,immediate_early_response,50,8,0,,1.0,1.0
3,6,positive,MAPK_KRAS_signaling,50,384,2,DTNB;PCP4,0.11711436088896492,0.4324222555900243
3,6,positive,E2F_targets,50,195,0,,1.0,1.0
3,6,positive,G2M_checkpoint,50,187,0,,1.0,1.0
3,6,positive,apoptosis,50,159,1,BMF,0.2167651816129296,0.6059390940465911
3,6,positive,epithelial_mesenchymal_transition,50,195,0,,1.0,1.0
3,6,positive,immediate_early_response,50,8,0,,1.0,1.0
3,7,negative,MAPK_KRAS_signaling,50,384,1,SPRY2,0.4468440685515185,0.9626802195005785
3,7,negative,E2F_targets,50,195,3,DEPDC1;HMMR;ZW10,0.0033468928464270723,0.03861799438185083
3,7,negative,G2M_checkpoint,50,187,3,E2F2;HMMR;NDC80,0.0029750446061036955,0.03861799438185083
3,7,negative,apoptosis,50,159,0,,1.0,1.0
3,7,negative,epithelial_mesenchymal_transition,50,195,0,,1.0,1.0
3,7,negative,immediate_early_response,50,8,1,SPRY2,0.012189583767522912,0.10523381669803952
3,7,positive,MAPK_KRAS_signaling,50,384,3,SYNPO;TNFAIP3;UPK3B,0.021059636979382085,0.13514205548266578
3,7,positive,E2F_targets,50,195,0,,1.0,1.0
3,7,positive,G2M_checkpoint,50,187,1,ATF5,0.2498424474885676,0.6059390940465911
3,7,positive,apoptosis,50,159,0,,1.0,1.0
3,7,positive,epithelial_mesenchymal_transition,50,195,3,FSTL1;MGP;TNFAIP3,0.0033468928464270723,0.03861799438185083
3,7,positive,immediate_early_response,50,8,0,,1.0,1.0
3,8,negative,MAPK_KRAS_signaling,50,384,2,IFI44L;SGK1,0.11711436088896492,0.4324222555900243
3,8,negative,E2F_targets,50,195,0,,1.0,1.0
3,8,negative,G2M_checkpoint,50,187,0,,1.0,1.0
3,8,negative,apoptosis,50,159,0,,1.0,1.0
3,8,negative,epithelial_mesenchymal_transition,50,195,0,,1.0,1.0
3,8,negative,immediate_early_response,50,8,0,,1.0,1.0
3,8,positive,MAPK_KRAS_signaling,50,384,1,SPRR3,0.4468440685515185,0.9626802195005785
3,8,positive,E2F_targets,50,195,0,,1.0,1.0
3,8,positive,G2M_checkpoint,50,187,0,,1.0,1.0
3,8,positive,apoptosis,50,159,0,,1.0,1.0
3,8,positive,epithelial_mesenchymal_transition,50,195,2,NT5E;TGM2,0.03605769434394831,0.15791690953554005
3,8,positive,immediate_early_response,50,8,0,,1.0,1.0
3,9,negative,MAPK_KRAS_signaling,50,384,4,ASB7;CCL20;RSAD2;TFF2,0.002833930021249421,0.03861799438185083
3,9,negative,E2F_targets,50,195,0,,1.0,1.0
3,9,negative,G2M_checkpoint,50,187,0,,1.0,1.0
3,9,negative,apoptosis,50,159,0,,1.0,1.0
3,9,negative,epithelial_mesenchymal_transition,50,195,1,SPARC,0.2590389627049177,0.6059390940465911
3,9,negative,immediate_early_response,50,8,0,,1.0,1.0
3,9,positive,MAPK_KRAS_signaling,50,384,2,DUSP6;ITGA2,0.11711436088896492,0.4324222555900243
3,9,positive,E2F_targets,50,195,0,,1.0,1.0
3,9,positive,G2M_checkpoint,50,187,0,,1.0,1.0
3,9,positive,apoptosis,50,159,0,,1.0,1.0
3,9,positive,epithelial_mesenchymal_transition,50,195,1,ITGA2,0.2590389627049177,0.6059390940465911
3,9,positive,immediate_early_response,50,8,1,DUSP6,0.012189583767522912,0.10523381669803952
3,10,negative,MAPK_KRAS_signaling,50,384,2,MX1;SLC29A3,0.11711436088896492,0.4324222555900243
3,10,negative,E2F_targets,50,195,0,,1.0,1.0
3,10,negative,G2M_checkpoint,50,187,0,,1.0,1.0
3,10,negative,apoptosis,50,159,0,,1.0,1.0
3,10,negative,epithelial_mesenchymal_transition,50,195,0,,1.0,1.0
3,10,negative,immediate_early_response,50,8,0,,1.0,1.0
3,10,positive,MAPK_KRAS_signaling,50,384,0,,1.0,1.0
3,10,positive,E2F_targets,50,195,0,,1.0,1.0
3,10,positive,G2M_checkpoint,50,187,0,,1.0,1.0
3,10,positive,apoptosis,50,159,0,,1.0,1.0
3,10,positive,epithelial_mesenchymal_transition,50,195,1,CAPG,0.2590389627049177,0.6059390940465911
3,10,positive,immediate_early_response,50,8,0,,1.0,1.0
3,11,negative,MAPK_KRAS_signaling,50,384,2,CLSTN3;CXCL10,0.11711436088896492,0.4324222555900243
3,11,negative,E2F_targets,50,195,1,ESPL1,0.2590389627049177,0.6059390940465911
3,11,negative,G2M_checkpoint,50,187,1,ESPL1,0.2498424474885676,0.6059390940465911
3,11,negative,apoptosis,50,159,1,ISG20,0.2167651816129296,0.6059390940465911
3,11,negative,epithelial_mesenchymal_transition,50,195,3,COL1A2;IGFBP4;SERPINE1,0.0033468928464270723,0.03861799438185083
3,11,negative,immediate_early_response,50,8,0,,1.0,1.0
3,11,positive,MAPK_KRAS_signaling,50,384,3,CCL20;SPRR3;YPEL1,0.021059636979382085,0.13514205548266578
3,11,positive,E2F_targets,50,195,0,,1.0,1.0
3,11,positive,G2M_checkpoint,50,187,0,,1.0,1.0
3,11,positive,apoptosis,50,159,0,,1.0,1.0
3,11,positive,epithelial_mesenchymal_transition,50,195,0,,1.0,1.0
3,11,positive,immediate_early_response,50,8,0,,1.0,1.0
3,12,negative,MAPK_KRAS_signaling,50,384,1,ETV1,0.4468440685515185,0.9626802195005785
3,12,negative,E2F_targets,50,195,0,,1.0,1.0
3,12,negative,G2M_checkpoint,50,187,0,,1.0,1.0
3,12,negative,apoptosis,50,159,1,TNF,0.2167651816129296,0.6059390940465911
3,12,negative,epithelial_mesenchymal_transition,50,195,1,CXCL1,0.2590389627049177,0.6059390940465911
3,12,negative,immediate_early_response,50,8,0,,1.0,1.0
3,12,positive,MAPK_KRAS_signaling,50,384,2,HBEGF;HKDC1,0.11711436088896492,0.4324222555900243
3,12,positive,E2F_targets,50,195,0,,1.0,1.0
3,12,positive,G2M_checkpoint,50,187,0,,1.0,1.0
3,12,positive,apoptosis,50,159,0,,1.0,1.0
3,12,positive,epithelial_mesenchymal_transition,50,195,1,AREG,0.2590389627049177,0.6059390940465911
3,12,positive,immediate_early_response,50,8,1,EGR1,0.012189583767522912,0.10523381669803952
3,13,negative,MAPK_KRAS_signaling,50,384,1,TMEM100,0.4468440685515185,0.9626802195005785
3,13,negative,E2F_targets,50,195,0,,1.0,1.0
3,13,negative,G2M_checkpoint,50,187,0,,1.0,1.0
3,13,negative,apoptosis,50,159,0,,1.0,1.0
3,13,negative,epithelial_mesenchymal_transition,50,195,0,,1.0,1.0
3,13,negative,immediate_early_response,50,8,0,,1.0,1.0
3,13,positive,MAPK_KRAS_signaling,50,384,5,BMP2;CCL20;INHBA;LIF;NGF,0.00030104163380272097,0.007853260012244895
3,13,positive,E2F_targets,50,195,0,,1.0,1.0
3,13,positive,G2M_checkpoint,50,187,0,,1.0,1.0
3,13,positive,apoptosis,50,159,2,BMP2;IL18,0.02478994479538037,0.14511187197295827
3,13,positive,epithelial_mesenchymal_transition,50,195,2,CXCL1;INHBA,0.03605769434394831,0.15791690953554005
3,13,positive,immediate_early_response,50,8,1,DUSP4,0.012189583767522912,0.10523381669803952
3,14,negative,MAPK_KRAS_signaling,50,384,0,,1.0,1.0
3,14,negative,E2F_targets,50,195,0,,1.0,1.0
3,14,negative,G2M_checkpoint,50,187,1,E2F2,0.2498424474885676,0.6059390940465911
3,14,negative,apoptosis,50,159,0,,1.0,1.0
3,14,negative,epithelial_mesenchymal_transition,50,195,0,,1.0,1.0
3,14,negative,immediate_early_response,50,8,0,,1.0,1.0
3,14,positive,MAPK_KRAS_signaling,50,384,2,EDN1;MAFB,0.11711436088896492,0.4324222555900243
3,14,positive,E2F_targets,50,195,1,DCLRE1B,0.2590389627049177,0.6059390940465911
3,14,positive,G2M_checkpoint,50,187,0,,1.0,1.0
3,14,positive,apoptosis,50,159,0,,1.0,1.0
3,14,positive,epithelial_mesenchymal_transition,50,195,2,CXCL1;PTHLH,0.03605769434394831,0.15791690953554005
3,14,positive,immediate_early_response,50,8,0,,1.0,1.0
3,15,negative,MAPK_KRAS_signaling,50,384,3,ETV1;LIF;SERPINB2,0.021059636979382085,0.13514205548266578
3,15,negative,E2F_targets,50,195,0,,1.0,1.0
3,15,negative,G2M_checkpoint,50,187,0,,1.0,1.0
3,15,negative,apoptosis,50,159,0,,1.0,1.0
3,15,negative,epithelial_mesenchymal_transition,50,195,2,LAMA3;MMP1,0.03605769434394831,0.15791690953554005
3,15,negative,immediate_early_response,50,8,1,DUSP5,0.012189583767522912,0.10523381669803952
3,15,positive,MAPK_KRAS_signaling,50,384,3,ANGPTL4;CXCL10;KRT15,0.021059636979382085,0.13514205548266578
3,15,positive,E2F_targets,50,195,0,,1.0,1.0
3,15,positive,G2M_checkpoint,50,187,3,KIF11;NEK2;TTK,0.0029750446061036955,0.03861799438185083
3,15,positive,apoptosis,50,159,2,IL6;TNFSF10,0.02478994479538037,0.14511187197295827
3,15,positive,epithelial_mesenchymal_transition,50,195,1,IL6,0.2590389627049177,0.6059390940465911
3,15,positive,immediate_early_response,50,8,0,,1.0,1.0
3,16,negative,MAPK_KRAS_signaling,50,384,1,PRDM1,0.4468440685515185,0.9626802195005785
3,16,negative,E2F_targets,50,195,0,,1.0,1.0
3,16,negative,G2M_checkpoint,50,187,0,,1.0,1.0
3,16,negative,apoptosis,50,159,0,,1.0,1.0
3,16,negative,epithelial_mesenchymal_transition,50,195,0,,1.0,1.0
3,16,negative,immediate_early_response,50,8,0,,1.0,1.0
3,16,positive,MAPK_KRAS_signaling,50,384,2,ETV1;ETV5,0.11711436088896492,0.4324222555900243
3,16,positive,E2F_targets,50,195,0,,1.0,1.0
3,16,positive,G2M_checkpoint,50,187,1,CDC45,0.2498424474885676,0.6059390940465911
3,16,positive,apoptosis,50,159,0,,1.0,1.0
3,16,positive,epithelial_mesenchymal_transition,50,195,0,,1.0,1.0
3,16,positive,immediate_early_response,50,8,1,ETV5,0.012189583767522912,0.10523381669803952
3,17,negative,MAPK_KRAS_signaling,50,384,1,TNFRSF1B,0.4468440685515185,0.9626802195005785
3,17,negative,E2F_targets,50,195,0,,1.0,1.0
3,17,negative,G2M_checkpoint,50,187,0,,1.0,1.0
3,17,negative,apoptosis,50,159,2,GPX3;RHOB,0.02478994479538037,0.14511187197295827
3,17,negative,epithelial_mesenchymal_transition,50,195,3,COL5A2;CTHRC1;RHOB,0.0033468928464270723,0.03861799438185083
3,17,negative,immediate_early_response,50,8,0,,1.0,1.0
3,17,positive,MAPK_KRAS_signaling,50,384,2,ANGPTL4;NR4A2,0.11711436088896492,0.4324222555900243
3,17,positive,E2F_targets,50,195,0,,1.0,1.0
3,17,positive,G2M_checkpoint,50,187,0,,1.0,1.0
3,17,positive,apoptosis,50,159,0,,1.0,1.0
3,17,positive,epithelial_mesenchymal_transition,50,195,1,NNMT,0.2590389627049177,0.6059390940465911
3,17,positive,immediate_early_response,50,8,0,,1.0,1.0
3,18,negative,MAPK_KRAS_signaling,50,384,1,EDN2,0.4468440685515185,0.9626802195005785
3,18,negative,E2F_targets,50,195,0,,1.0,1.0
3,18,negative,G2M_checkpoint,50,187,0,,1.0,1.0
3,18,negative,apoptosis,50,159,0,,1.0,1.0
3,18,negative,epithelial_mesenchymal_transition,50,195,2,MGP;WNT5A,0.03605769434394831,0.15791690953554005
3,18,negative,immediate_early_response,50,8,0,,1.0,1.0
3,18,positive,MAPK_KRAS_signaling,50,384,1,DUSP6,0.4468440685515185,0.9626802195005785
3,18,positive,E2F_targets,50,195,0,,1.0,1.0
3,18,positive,G2M_checkpoint,50,187,0,,1.0,1.0
3,18,positive,apoptosis,50,159,1,IL6,0.2167651816129296,0.6059390940465911
3,18,positive,epithelial_mesenchymal_transition,50,195,2,IL6;MSX1,0.03605769434394831,0.15791690953554005
3,18,positive,immediate_early_response,50,8,1,DUSP6,0.012189583767522912,0.10523381669803952
3,19,negative,MAPK_KRAS_signaling,50,384,2,ETV5;FGFR3,0.11711436088896492,0.4324222555900243
3,19,negative,E2F_targets,50,195,1,DCK,0.2590389627049177,0.6059390940465911
3,19,negative,G2M_checkpoint,50,187,0,,1.0,1.0
3,19,negative,apoptosis,50,159,0,,1.0,1.0
3,19,negative,epithelial_mesenchymal_transition,50,195,0,,1.0,1.0
3,19,negative,immediate_early_response,50,8,1,ETV5,0.012189583767522912,0.10523381669803952
3,19,positive,MAPK_KRAS_signaling,50,384,4,CCL20;CXCL10;HBEGF;INHBA,0.002833930021249421,0.03861799438185083
3,19,positive,E2F_targets,50,195,0,,1.0,1.0
3,19,positive,G2M_checkpoint,50,187,0,,1.0,1.0
3,19,positive,apoptosis,50,159,0,,1.0,1.0
3,19,positive,epithelial_mesenchymal_transition,50,195,1,INHBA,0.2590389627049177,0.6059390940465911
3,19,positive,immediate_early_response,50,8,0,,1.0,1.0
3,20,negative,MAPK_KRAS_signaling,50,384,3,FUCA1;LYPD3;PTGS2,0.021059636979382085,0.13514205548266578
3,20,negative,E2F_targets,50,195,0,,1.0,1.0
3,20,negative,G2M_checkpoint,50,187,0,,1.0,1.0
3,20,negative,apoptosis,50,159,0,,1.0,1.0
3,20,negative,epithelial_mesenchymal_transition,50,195,3,FUCA1;LOXL1;VEGFA,0.0033468928464270723,0.03861799438185083
3,20,negative,immediate_early_response,50,8,0,,1.0,1.0
3,20,positive,MAPK_KRAS_signaling,50,384,4,CXCL10;EDN1;GPRC5B;KRT13,0.002833930021249421,0.03861799438185083
3,20,positive,E2F_targets,50,195,0,,1.0,1.0
3,20,positive,G2M_checkpoint,50,187,0,,1.0,1.0
3,20,positive,apoptosis,50,159,0,,1.0,1.0
3,20,positive,epithelial_mesenchymal_transition,50,195,0,,1.0,1.0
3,20,positive,immediate_early_response,50,8,0,,1.0,1.0
4,1,negative,MAPK_KRAS_signaling,50,384,4,CELSR2;GALNT3;IFI44L;RSAD2,0.002833930021249421,0.03861799438185083
4,1,negative,E2F_targets,50,195,0,,1.0,1.0
4,1,negative,G2M_checkpoint,50,187,0,,1.0,1.0
4,1,negative,apoptosis,50,159,0,,1.0,1.0
4,1,negative,epithelial_mesenchymal_transition,50,195,2,MATN2;MYLK,0.03605769434394831,0.15791690953554005
4,1,negative,immediate_early_response,50,8,0,,1.0,1.0
4,1,positive,MAPK_KRAS_signaling,50,384,1,DUSP6,0.4468440685515185,0.9626802195005785
4,1,positive,E2F_targets,50,195,11,ASF1B;ATAD2;AURKB;CDK1;MCM4;MYBL2;PSMC3IP;RRM2;SPC25;SUV39H1;TOP2A,7.929473701318514e-15,1.1894210551977772e-12
4,1,positive,G2M_checkpoint,50,187,15,AURKB;CCNA2;CCND1;CCNF;CDC45;CDC6;CDK1;CENPA;CHAF1A;E2F1;GINS2;MYBL2;SUV39H1;TOP2A;UBE2C,2.50483830252556e-22,1.001935321010224e-19
4,1,positive,apoptosis,50,159,2,CCND1;TOP2A,0.02478994479538037,0.14511187197295827
4,1,positive,epithelial_mesenchymal_transition,50,195,0,,1.0,1.0
4,1,positive,immediate_early_response,50,8,1,DUSP6,0.012189583767522912,0.10523381669803952
4,2,negative,MAPK_KRAS_signaling,50,384,1,IL1B,0.4468440685515185,0.9626802195005785
4,2,negative,E2F_targets,50,195,0,,1.0,1.0
4,2,negative,G2M_checkpoint,50,187,0,,1.0,1.0
4,2,negative,apoptosis,50,159,2,BMF;IL1B,0.02478994479538037,0.14511187197295827
4,2,negative,epithelial_mesenchymal_transition,50,195,1,AREG,0.2590389627049177,0.6059390940465911
4,2,negative,immediate_early_response,50,8,0,,1.0,1.0
4,2,positive,MAPK_KRAS_signaling,50,384,1,ANGPTL4,0.4468440685515185,0.9626802195005785
4,2,positive,E2F_targets,50,195,0,,1.0,1.0
4,2,positive,G2M_checkpoint,50,187,1,CCND1,0.2498424474885676,0.6059390940465911
4,2,positive,apoptosis,50,159,5,CCND1;ISG20;NEDD9;SLC20A1;TNFSF10,4.569073015684999e-06,0.0003426804761763749
4,2,positive,epithelial_mesenchymal_transition,50,195,0,,1.0,1.0
4,2,positive,immediate_early_response,50,8,0,,1.0,1.0
4,3,negative,MAPK_KRAS_signaling,50,384,3,ADAM8;SCG5;SPP1,0.021059636979382085,0.13514205548266578
4,3,negative,E2F_targets,50,195,0,,1.0,1.0
4,3,negative,G2M_checkpoint,50,187,0,,1.0,1.0
4,3,negative,apoptosis,50,159,0,,1.0,1.0
4,3,negative,epithelial_mesenchymal_transition,50,195,3,COL4A2;SPP1;TFPI2,0.0033468928464270723,0.03861799438185083
4,3,negative,immediate_early_response,50,8,1,EGR1,0.012189583767522912,0.10523381669803952
4,3,positive,MAPK_KRAS_signaling,50,384,2,AKAP12;PTBP2,0.11711436088896492,0.4324222555900243
4,3,positive,E2F_targets,50,195,2,CDK1;SPAG5,0.03605769434394831,0.15791690953554005
4,3,positive,G2M_checkpoint,50,187,1,CDK1,0.2498424474885676,0.6059390940465911
4,3,positive,apoptosis,50,159,0,,1.0,1.0
4,3,positive,epithelial_mesenchymal_transition,50,195,0,,1.0,1.0
4,3,positive,immediate_early_response,50,8,0,,1.0,1.0
4,4,negative,MAPK_KRAS_signaling,50,384,5,ANGPTL4;CSF2;G0S2;GALNT3;KRT15,0.00030104163380272097,0.007853260012244895
4,4,negative,E2F_targets,50,195,1,HMGA1,0.2590389627049177,0.6059390940465911
