cell_line,outer_fold,component,observed_score,predicted_score,explained_variance_ratio,observed_test_response_used_for_fit
LOVO_LARGE_INTESTINE,0,16,0.5342388475291306,-0.010519824348006687,0.01840862265956599,False
LOVO_LARGE_INTESTINE,0,17,-3.9529132613409868,-2.530332776519218,0.016926046455329198,False
LOVO_LARGE_INTESTINE,0,18,-0.11506412598803273,1.3251775032430524,0.016361539588049298,False
LOVO_LARGE_INTESTINE,0,19,-5.088327086889097,-2.4808260943962805,0.01607243223060492,False
LOVO_LARGE_INTESTINE,0,20,-2.3286755575257487,-1.1463495826672572,0.015388815828567983,False
MALME3M_SKIN,0,1,-18.304604042794487,-5.152546828525375,0.05553688946113453,False
MALME3M_SKIN,0,2,-5.821386040114261,-5.309827682975144,0.03903005911200724,False
MALME3M_SKIN,0,3,2.560671706280815,-4.014177247104571,0.03578663602466285,False
MALME3M_SKIN,0,4,-3.447654770297545,-4.721170609472349,0.03214305828721827,False
MALME3M_SKIN,0,5,6.986874029745958,0.18878902042585882,0.02958947463965877,False
MALME3M_SKIN,0,6,7.167466382560596,2.20666019337329,0.02933470580615556,False
MALME3M_SKIN,0,7,-0.9480718436938694,-2.95674324480542,0.023540764245296095,False
MALME3M_SKIN,0,8,-1.4374867544341516,-1.1147142492668793,0.02278223756126588,False
MALME3M_SKIN,0,9,-0.18037118507887537,-1.624214801246783,0.022171650152042307,False
MALME3M_SKIN,0,10,7.092309437257003,2.3917577970485118,0.021498362504201927,False
MALME3M_SKIN,0,11,-6.360888422529062,-3.7271664655558543,0.021005602085431934,False
MALME3M_SKIN,0,12,-9.665398906621713,-5.363486282783307,0.020861858260621872,False
MALME3M_SKIN,0,13,2.596885005696574,2.038352412439891,0.020018410335138008,False
MALME3M_SKIN,0,14,-1.7249809812463754,-2.083674089520982,0.019644318307884757,False
MALME3M_SKIN,0,15,-2.7737414680962518,-0.3446267969550435,0.019137768275404216,False
